Time (Hour),Load (W)
2022-01-24 21:52:19,1954
2022-01-24 22:52:19,1692
2022-01-24 23:52:19,1739
2022-01-25 00:52:19,1661
2022-01-25 01:52:19,1565
2022-01-25 02:52:19,1361
2022-01-25 03:52:19,1344
2022-01-25 04:52:19,1729
2022-01-25 05:52:19,2246
2022-01-25 06:52:19,2784
2022-01-25 07:52:19,2651
2022-01-25 08:52:19,2738
2022-01-25 09:52:19,2544
2022-01-25 10:52:19,2491
2022-01-25 11:52:19,2481
2022-01-25 12:52:19,2862
2022-01-25 13:52:19,2486
2022-01-25 14:52:19,3026
2022-01-25 15:52:19,4219
2022-01-25 16:52:19,3897
2022-01-25 17:52:19,4237
2022-01-25 18:52:19,3803
2022-01-25 19:52:19,2846
2022-01-25 20:52:19,2936
2022-01-25 21:52:19,1344
2022-01-25 22:52:19,1069
2022-01-25 23:52:19,1149
2022-01-26 00:52:19,930
2022-01-26 01:52:19,1038
2022-01-26 02:52:19,779
2022-01-26 03:52:19,876
2022-01-26 04:52:19,1141
2022-01-26 05:52:19,1209
2022-01-26 06:52:19,1681
2022-01-26 07:52:19,1629
2022-01-26 08:52:19,1715
2022-01-26 09:52:19,1850
2022-01-26 10:52:19,1851
2022-01-26 11:52:19,1485
2022-01-26 12:52:19,1521
2022-01-26 13:52:19,1710
2022-01-26 14:52:19,2010
2022-01-26 15:52:19,2680
2022-01-26 16:52:19,2427
2022-01-26 17:52:19,2686
2022-01-26 18:52:19,1935
2022-01-26 19:52:19,1877
2022-01-26 20:52:19,1493
2022-01-26 21:52:19,1302
2022-01-26 22:52:19,1107
2022-01-26 23:52:19,1053
2022-01-27 00:52:19,954
2022-01-27 01:52:19,892
2022-01-27 02:52:19,720
2022-01-27 03:52:19,799
2022-01-27 04:52:19,1068
2022-01-27 05:52:19,1356
2022-01-27 06:52:19,1342
2022-01-27 07:52:19,1878
2022-01-27 08:52:19,1912
2022-01-27 09:52:19,1981
2022-01-27 10:52:19,1787
2022-01-27 11:52:19,1564
2022-01-27 12:52:19,1695
2022-01-27 13:52:19,1473
2022-01-27 14:52:19,2020
2022-01-27 15:52:19,2629
2022-01-27 16:52:19,2638
2022-01-27 17:52:19,2148
2022-01-27 18:52:19,2358
2022-01-27 19:52:19,1911
2022-01-27 20:52:19,1593
2022-01-27 21:52:19,1434
2022-01-27 22:52:19,1010
2022-01-27 23:52:19,1016
2022-01-28 00:52:19,896
2022-01-28 01:52:19,910
2022-01-28 02:52:19,792
2022-01-28 03:52:19,904
2022-01-28 04:52:19,1119
2022-01-28 05:52:19,1104
2022-01-28 06:52:19,1706
2022-01-28 07:52:19,1743
2022-01-28 08:52:19,1547
2022-01-28 09:52:19,1988
2022-01-28 10:52:19,1600
2022-01-28 11:52:19,1813
2022-01-28 12:52:19,1717
2022-01-28 13:52:19,1466
2022-01-28 14:52:19,2100
2022-01-28 15:52:19,2608
2022-01-28 16:52:19,2483
2022-01-28 17:52:19,2233
2022-01-28 18:52:19,2301
2022-01-28 19:52:19,1920
2022-01-28 20:52:19,1950
2022-01-28 21:52:19,1264
2022-01-28 22:52:19,968
2022-01-28 23:52:19,906
2022-01-29 00:52:19,802
2022-01-29 01:52:19,763
2022-01-29 02:52:19,807
2022-01-29 03:52:19,1010
2022-01-29 04:52:19,1108
2022-01-29 05:52:19,1392
2022-01-29 06:52:19,1440
2022-01-29 07:52:19,1762
2022-01-29 08:52:19,1585
2022-01-29 09:52:19,1627
2022-01-29 10:52:19,1774
2022-01-29 11:52:19,1662
2022-01-29 12:52:19,1485
2022-01-29 13:52:19,1577
2022-01-29 14:52:19,2248
2022-01-29 15:52:19,2609
2022-01-29 16:52:19,2587
2022-01-29 17:52:19,2406
2022-01-29 18:52:19,2109
2022-01-29 19:52:19,1793
2022-01-29 20:52:19,1497
2022-01-29 21:52:19,1121
2022-01-29 22:52:19,1054
2022-01-29 23:52:19,991
2022-01-30 00:52:19,1115
2022-01-30 01:52:19,757
2022-01-30 02:52:19,998
2022-01-30 03:52:19,813
2022-01-30 04:52:19,1020
2022-01-30 05:52:19,1466
2022-01-30 06:52:19,1550
2022-01-30 07:52:19,1407
2022-01-30 08:52:19,1589
2022-01-30 09:52:19,1862
2022-01-30 10:52:19,1629
2022-01-30 11:52:19,1448
2022-01-30 12:52:19,1800
2022-01-30 13:52:19,1614
2022-01-30 14:52:19,2264
2022-01-30 15:52:19,2718
2022-01-30 16:52:19,2715
2022-01-30 17:52:19,2639
2022-01-30 18:52:19,2020
2022-01-30 19:52:19,2150
2022-01-30 20:52:19,1403
2022-01-30 21:52:19,1577
2022-01-30 22:52:19,1436
2022-01-30 23:52:19,1260
2022-01-31 00:52:19,1046
2022-01-31 01:52:19,969
2022-01-31 02:52:19,931
2022-01-31 03:52:19,1250
2022-01-31 04:52:19,1586
2022-01-31 05:52:19,1333
2022-01-31 06:52:19,1791
2022-01-31 07:52:19,2058
2022-01-31 08:52:19,2259
2022-01-31 09:52:19,2103
2022-01-31 10:52:19,2178
2022-01-31 11:52:19,2153
2022-01-31 12:52:19,2177
2022-01-31 13:52:19,1888
2022-01-31 14:52:19,2644
2022-01-31 15:52:19,3241
2022-01-31 16:52:19,3139
2022-01-31 17:52:19,3019
2022-01-31 18:52:19,2575
2022-01-31 19:52:19,2658
2022-01-31 20:52:19,2366
2022-01-31 21:52:19,1883
2022-01-31 22:52:19,1451
2022-01-31 23:52:19,1502
2022-02-01 00:52:19,1564
2022-02-01 01:52:19,1275
2022-02-01 02:52:19,1383
2022-02-01 03:52:19,1292
2022-02-01 04:52:19,1763
2022-02-01 05:52:19,2167
2022-02-01 06:52:19,2324
2022-02-01 07:52:19,2030
2022-02-01 08:52:19,2482
2022-02-01 09:52:19,2223
2022-02-01 10:52:19,2274
2022-02-01 11:52:19,2629
2022-02-01 12:52:19,2368
2022-02-01 13:52:19,2062
2022-02-01 14:52:19,3174
2022-02-01 15:52:19,3842
2022-02-01 16:52:19,3274
2022-02-01 17:52:19,3153
2022-02-01 18:52:19,2989
2022-02-01 19:52:19,3018
2022-02-01 20:52:19,2253
2022-02-01 21:52:19,1276
2022-02-01 22:52:19,1032
2022-02-01 23:52:19,1007
2022-02-02 00:52:19,1038
2022-02-02 01:52:19,760
2022-02-02 02:52:19,929
2022-02-02 03:52:19,978
2022-02-02 04:52:19,1329
2022-02-02 05:52:19,1113
2022-02-02 06:52:19,1625
2022-02-02 07:52:19,1603
2022-02-02 08:52:19,1803
2022-02-02 09:52:19,1582
2022-02-02 10:52:19,1731
2022-02-02 11:52:19,1596
2022-02-02 12:52:19,1497
2022-02-02 13:52:19,1464
2022-02-02 14:52:19,2191
2022-02-02 15:52:19,2674
2022-02-02 16:52:19,2397
2022-02-02 17:52:19,2266
2022-02-02 18:52:19,2292
2022-02-02 19:52:19,1790
2022-02-02 20:52:19,1453
2022-02-02 21:52:19,1244
2022-02-02 22:52:19,1110
2022-02-02 23:52:19,978
2022-02-03 00:52:19,964
2022-02-03 01:52:19,967
2022-02-03 02:52:19,816
2022-02-03 03:52:19,858
2022-02-03 04:52:19,1012
2022-02-03 05:52:19,1385
2022-02-03 06:52:19,1509
2022-02-03 07:52:19,1494
2022-02-03 08:52:19,1907
2022-02-03 09:52:19,1826
2022-02-03 10:52:19,1720
2022-02-03 11:52:19,1562
2022-02-03 12:52:19,1812
2022-02-03 13:52:19,1778
2022-02-03 14:52:19,1995
2022-02-03 15:52:19,2743
2022-02-03 16:52:19,2425
2022-02-03 17:52:19,2539
2022-02-03 18:52:19,2323
2022-02-03 19:52:19,2298
2022-02-03 20:52:19,1879
2022-02-03 21:52:19,1062
2022-02-03 22:52:19,1224
2022-02-03 23:52:19,880
2022-02-04 00:52:19,881
2022-02-04 01:52:19,879
2022-02-04 02:52:19,847
2022-02-04 03:52:19,817
2022-02-04 04:52:19,1250
2022-02-04 05:52:19,1155
2022-02-04 06:52:19,1789
2022-02-04 07:52:19,1287
2022-02-04 08:52:19,1606
2022-02-04 09:52:19,1971
2022-02-04 10:52:19,1496
2022-02-04 11:52:19,1529
2022-02-04 12:52:19,1589
2022-02-04 13:52:19,1768
2022-02-04 14:52:19,1977
2022-02-04 15:52:19,2729
2022-02-04 16:52:19,2521
2022-02-04 17:52:19,2499
2022-02-04 18:52:19,2026
2022-02-04 19:52:19,2000
2022-02-04 20:52:19,1370
2022-02-04 21:52:19,1100
2022-02-04 22:52:19,1064
2022-02-04 23:52:19,872
2022-02-05 00:52:19,956
2022-02-05 01:52:19,1002
2022-02-05 02:52:19,766
2022-02-05 03:52:19,895
2022-02-05 04:52:19,1103
2022-02-05 05:52:19,1533
2022-02-05 06:52:19,1238
2022-02-05 07:52:19,1915
2022-02-05 08:52:19,1698
2022-02-05 09:52:19,1878
2022-02-05 10:52:19,1559
2022-02-05 11:52:19,1753
2022-02-05 12:52:19,1371
2022-02-05 13:52:19,1429
2022-02-05 14:52:19,2026
2022-02-05 15:52:19,2619
2022-02-05 16:52:19,2553
2022-02-05 17:52:19,2343
2022-02-05 18:52:19,2291
2022-02-05 19:52:19,1758
2022-02-05 20:52:19,1400
2022-02-05 21:52:19,1265
2022-02-05 22:52:19,1158
2022-02-05 23:52:19,884
2022-02-06 00:52:19,1078
2022-02-06 01:52:19,941
2022-02-06 02:52:19,726
2022-02-06 03:52:19,939
2022-02-06 04:52:19,1034
2022-02-06 05:52:19,1248
2022-02-06 06:52:19,1389
2022-02-06 07:52:19,1630
2022-02-06 08:52:19,1942
2022-02-06 09:52:19,1489
2022-02-06 10:52:19,1550
2022-02-06 11:52:19,1680
2022-02-06 12:52:19,1476
2022-02-06 13:52:19,1555
2022-02-06 14:52:19,2154
2022-02-06 15:52:19,2609
2022-02-06 16:52:19,2456
2022-02-06 17:52:19,2664
2022-02-06 18:52:19,1930
2022-02-06 19:52:19,1765
2022-02-06 20:52:19,1676
2022-02-06 21:52:19,1467
2022-02-06 22:52:19,1484
2022-02-06 23:52:19,1332
2022-02-07 00:52:19,1326
2022-02-07 01:52:19,1114
2022-02-07 02:52:19,968
2022-02-07 03:52:19,1090
2022-02-07 04:52:19,1441
2022-02-07 05:52:19,1711
2022-02-07 06:52:19,1985
2022-02-07 07:52:19,1745
2022-02-07 08:52:19,2073
2022-02-07 09:52:19,2252
2022-02-07 10:52:19,2091
2022-02-07 11:52:19,1926
2022-02-07 12:52:19,1885
2022-02-07 13:52:19,2384
2022-02-07 14:52:19,2631
2022-02-07 15:52:19,3379
2022-02-07 16:52:19,3054
2022-02-07 17:52:19,2795
2022-02-07 18:52:19,2578
2022-02-07 19:52:19,2646
2022-02-07 20:52:19,1985
