Time (Hour),Load (W)
0,1635
1,1330
2,1473
3,1060
4,1172
5,1154
6,1069
7,1631
8,1465
9,1710
10,2423
11,1926
12,2542
13,2514
14,2201
15,2184
16,2012
17,2590
18,3542
19,3402
20,2745
21,2594
22,2434
23,2235
24,1269
25,908
26,997
27,919
28,909
29,752
30,827
31,1037
32,1331
33,1281
34,1236
35,1418
36,1438
37,1488
38,1536
39,1479
40,1558
41,1844
42,2345
43,2244
44,1947
45,2153
46,1601
47,1557
48,1295
49,889
50,816
51,990
52,696
53,866
54,780
55,1105
56,1030
57,1461
58,1656
59,1554
60,1650
61,1333
62,1539
63,1244
64,1378
65,1911
66,2378
67,2073
68,2194
69,1842
70,1716
71,1754
72,1279
73,972
74,1022
75,978
76,767
77,780
78,773
79,1152
80,1154
81,1013
82,1490
83,1597
84,1479
85,1365
86,1380
87,1613
88,1534
89,1948
90,2459
91,2161
92,2100
93,1935
94,1715
95,1480
96,958
97,966
98,762
99,869
100,698
101,846
102,910
103,1170
104,1063
105,1401
106,1596
107,1301
108,1622
109,1559
110,1652
111,1276
112,1447
113,1937
114,2405
115,2277
116,2271
117,2005
118,1857
119,1661
120,975
121,1024
122,784
123,735
124,934
125,688
126,802
127,1122
128,1320
129,1469
130,1436
131,1511
132,1687
133,1550
134,1509
135,1297
136,1352
137,1944
138,2413
139,2094
140,2120
141,1836
142,2014
143,1708
144,1921
145,1483
146,1291
147,1229
148,1393
149,1052
150,1354
151,1556
152,1613
153,1583
154,2473
155,2651
156,2608
157,2564
158,2042
159,1876
160,2394
161,2607
162,3633
163,3276
164,3231
165,3158
166,3027
167,2328
168,1703
169,1337
170,1205
171,1295
172,1239
173,1198
174,1000
175,1599
176,1572
177,1625
178,1847
179,2096
180,2218
181,2128
182,2084
183,1875
184,2236
185,2289
186,3238
187,2772
188,2677
189,2988
190,2445
191,2365
192,1087
193,894
194,861
195,820
196,930
197,891
198,806
199,1086
200,1252
201,1030
202,1163
203,1568
204,1595
205,1362
206,1644
207,1326
208,1524
209,1903
210,2385
211,2151
212,2124
213,2227
214,2082
215,1364
216,1034
217,885
218,907
219,809
220,949
221,900
222,707
223,1118
224,1287
225,1092
226,1372
227,1349
228,1631
229,1447
230,1287
231,1273
232,1340
233,2007
234,2436
235,2380
236,2177
237,1943
238,1906
239,1431
240,1250
241,1102
242,823
243,853
244,779
245,847
246,750
247,1036
248,998
249,1504
250,1331
251,1576
252,1767
253,1467
254,1504
255,1322
256,1549
257,1881
258,2357
259,2082
260,2358
261,1794
262,1711
263,1253
264,1076
265,884
266,1001
267,972
268,941
269,892
270,900
271,1162
272,999
273,1401
274,1339
275,1701
276,1729
277,1579
278,1462
279,1357
280,1367
281,1836
282,2401
283,2416
284,1897
285,1915
286,1658
287,1650
288,1214
289,1025
290,1038
291,828
292,840
293,722
294,823
295,1081
296,996
297,1437
298,1160
299,1279
300,1497
301,1717
302,1663
303,1462
304,1492
305,1690
306,2399
307,2392
308,2359
309,2238
310,1653
311,1769
312,1662
313,1408
314,1404
315,1168
316,999
317,1157
318,1220
319,1688
320,1859
321,1512
322,2437
323,1906
324,2200
325,1951
326,2228
327,1883
328,2086
329,2482
330,3566
331,3372
332,3187
333,2910
334,2790
335,2023
