Datetime,Load
2022-04-07 10:40:48,1169
2022-04-07 11:40:48,1168
2022-04-07 12:40:48,1177
2022-04-07 13:40:48,856
2022-04-07 14:40:48,940
2022-04-07 15:40:48,760
2022-04-07 16:40:48,953
2022-04-07 17:40:48,1112
2022-04-07 18:40:48,1363
2022-04-07 19:40:48,1495
2022-04-07 20:40:48,1914
2022-04-07 21:40:48,1659
2022-04-07 22:40:48,2011
2022-04-07 23:40:48,1598
2022-04-08 00:40:48,1883
2022-04-08 01:40:48,1799
2022-04-08 02:40:48,1530
2022-04-08 03:40:48,2050
2022-04-08 04:40:48,2691
2022-04-08 05:40:48,2664
2022-04-08 06:40:48,2158
2022-04-08 07:40:48,2546
2022-04-08 08:40:48,1850
2022-04-08 09:40:48,1889
