Datetime,Load
2022-04-07 10:40:48,1153
2022-04-07 11:40:48,1027
2022-04-07 12:40:48,1055
2022-04-07 13:40:48,860
2022-04-07 14:40:48,857
2022-04-07 15:40:48,918
2022-04-07 16:40:48,884
2022-04-07 17:40:48,923
2022-04-07 18:40:48,1196
2022-04-07 19:40:48,1397
2022-04-07 20:40:48,1299
2022-04-07 21:40:48,1689
2022-04-07 22:40:48,1615
2022-04-07 23:40:48,1752
2022-04-08 00:40:48,1700
2022-04-08 01:40:48,1518
2022-04-08 02:40:48,1349
2022-04-08 03:40:48,1787
2022-04-08 04:40:48,2418
2022-04-08 05:40:48,2473
2022-04-08 06:40:48,2209
2022-04-08 07:40:48,1731
2022-04-08 08:40:48,1924
2022-04-08 09:40:48,1244
