Datetime,Load
2022-04-07 10:40:38,913
2022-04-07 11:40:38,839
2022-04-07 12:40:38,809
2022-04-07 13:40:38,849
2022-04-07 14:40:38,688
2022-04-07 15:40:38,600
2022-04-07 16:40:38,647
2022-04-07 17:40:38,1049
2022-04-07 18:40:38,1098
2022-04-07 19:40:38,1357
2022-04-07 20:40:38,1024
2022-04-07 21:40:38,1456
2022-04-07 22:40:38,1282
2022-04-07 23:40:38,1431
2022-04-08 00:40:38,1334
2022-04-08 01:40:38,1065
2022-04-08 02:40:38,1318
2022-04-08 03:40:38,1486
2022-04-08 04:40:38,2051
2022-04-08 05:40:38,1941
2022-04-08 06:40:38,1627
2022-04-08 07:40:38,1719
2022-04-08 08:40:38,1409
2022-04-08 09:40:38,1444
