Datetime,Load
2022-04-07 10:40:47,1498
2022-04-07 11:40:47,1388
2022-04-07 12:40:47,1190
2022-04-07 13:40:47,1252
2022-04-07 14:40:47,983
2022-04-07 15:40:47,1212
2022-04-07 16:40:47,1281
2022-04-07 17:40:47,1421
2022-04-07 18:40:47,1819
2022-04-07 19:40:47,2212
2022-04-07 20:40:47,2119
2022-04-07 21:40:47,1924
2022-04-07 22:40:47,1927
2022-04-07 23:40:47,2295
2022-04-08 00:40:47,2233
2022-04-08 01:40:47,2011
2022-04-08 02:40:47,1876
2022-04-08 03:40:47,2400
2022-04-08 04:40:47,3330
2022-04-08 05:40:47,3391
2022-04-08 06:40:47,2609
2022-04-08 07:40:47,2988
2022-04-08 08:40:47,2231
2022-04-08 09:40:47,1703
