Datetime,Load
2022-04-07 10:40:43,1377
2022-04-07 11:40:43,1258
2022-04-07 12:40:43,1268
2022-04-07 13:40:43,1102
2022-04-07 14:40:43,1149
2022-04-07 15:40:43,971
2022-04-07 16:40:43,934
2022-04-07 17:40:43,1333
2022-04-07 18:40:43,1363
2022-04-07 19:40:43,1959
2022-04-07 20:40:43,2191
2022-04-07 21:40:43,2044
2022-04-07 22:40:43,1932
2022-04-07 23:40:43,1923
2022-04-08 00:40:43,1775
2022-04-08 01:40:43,2087
2022-04-08 02:40:43,1841
2022-04-08 03:40:43,2284
2022-04-08 04:40:43,3007
2022-04-08 05:40:43,2761
2022-04-08 06:40:43,3033
2022-04-08 07:40:43,2816
2022-04-08 08:40:43,2282
2022-04-08 09:40:43,2174
