Datetime,Load
2022-04-07 10:48:31,1645
2022-04-07 11:48:31,1381
2022-04-07 12:48:31,1127
2022-04-07 13:48:31,1338
2022-04-07 14:48:31,1331
2022-04-07 15:48:31,1233
2022-04-07 16:48:31,1048
2022-04-07 17:48:31,1457
2022-04-07 18:48:31,1729
2022-04-07 19:48:31,1678
2022-04-07 20:48:31,1766
2022-04-07 21:48:31,2040
2022-04-07 22:48:31,2271
2022-04-07 23:48:31,2244
2022-04-08 00:48:31,2400
2022-04-08 01:48:31,2065
2022-04-08 02:48:31,2219
2022-04-08 03:48:31,2495
2022-04-08 04:48:31,3446
2022-04-08 05:48:31,3066
2022-04-08 06:48:31,3291
2022-04-08 07:48:31,2587
2022-04-08 08:48:31,2313
2022-04-08 09:48:31,2154
2022-04-08 10:48:31,1236
2022-04-08 11:48:31,1256
2022-04-08 12:48:31,1020
2022-04-08 13:48:31,1055
2022-04-08 14:48:31,999
2022-04-08 15:48:31,937
2022-04-08 16:48:31,1089
2022-04-08 17:48:31,1394
2022-04-08 18:48:31,1334
2022-04-08 19:48:31,1890
2022-04-08 20:48:31,1622
2022-04-08 21:48:31,1517
2022-04-08 22:48:31,1823
2022-04-08 23:48:31,1577
2022-04-09 00:48:31,1535
2022-04-09 01:48:31,1443
2022-04-09 02:48:31,1930
2022-04-09 03:48:31,2046
2022-04-09 04:48:31,2848
2022-04-09 05:48:31,2497
2022-04-09 06:48:31,2389
2022-04-09 07:48:31,2187
2022-04-09 08:48:31,1934
2022-04-09 09:48:31,1816
2022-04-09 10:48:31,1462
2022-04-09 11:48:31,1260
2022-04-09 12:48:31,1221
2022-04-09 13:48:31,992
2022-04-09 14:48:31,806
2022-04-09 15:48:31,943
2022-04-09 16:48:31,854
2022-04-09 17:48:31,1286
2022-04-09 18:48:31,1527
2022-04-09 19:48:31,1827
2022-04-09 20:48:31,1713
2022-04-09 21:48:31,1504
2022-04-09 22:48:31,1703
2022-04-09 23:48:31,2032
2022-04-10 00:48:31,1819
2022-04-10 01:48:31,1699
2022-04-10 02:48:31,1691
2022-04-10 03:48:31,2375
2022-04-10 04:48:31,2740
2022-04-10 05:48:31,2830
2022-04-10 06:48:31,2654
2022-04-10 07:48:31,2430
2022-04-10 08:48:31,2164
2022-04-10 09:48:31,1891
2022-04-10 10:48:31,1488
2022-04-10 11:48:31,1228
2022-04-10 12:48:31,1176
2022-04-10 13:48:31,1116
2022-04-10 14:48:31,869
2022-04-10 15:48:31,996
2022-04-10 16:48:31,976
2022-04-10 17:48:31,1161
2022-04-10 18:48:31,1405
2022-04-10 19:48:31,1561
2022-04-10 20:48:31,1337
2022-04-10 21:48:31,1669
2022-04-10 22:48:31,1743
2022-04-10 23:48:31,2042
2022-04-11 00:48:31,1815
2022-04-11 01:48:31,1689
2022-04-11 02:48:31,1780
2022-04-11 03:48:31,2311
2022-04-11 04:48:31,2889
2022-04-11 05:48:31,2583
2022-04-11 06:48:31,2592
2022-04-11 07:48:31,2370
2022-04-11 08:48:31,1862
2022-04-11 09:48:31,2064
2022-04-11 10:48:31,1496
2022-04-11 11:48:31,1237
2022-04-11 12:48:31,1125
2022-04-11 13:48:31,955
2022-04-11 14:48:31,799
2022-04-11 15:48:31,820
2022-04-11 16:48:31,909
2022-04-11 17:48:31,1385
2022-04-11 18:48:31,1173
2022-04-11 19:48:31,1291
2022-04-11 20:48:31,2005
2022-04-11 21:48:31,1988
2022-04-11 22:48:31,1634
2022-04-11 23:48:31,1983
2022-04-12 00:48:31,1948
2022-04-12 01:48:31,1469
2022-04-12 02:48:31,1913
2022-04-12 03:48:31,2266
2022-04-12 04:48:31,2876
2022-04-12 05:48:31,2747
2022-04-12 06:48:31,2814
2022-04-12 07:48:31,2234
2022-04-12 08:48:31,2217
2022-04-12 09:48:31,1438
2022-04-12 10:48:31,1113
2022-04-12 11:48:31,1228
2022-04-12 12:48:31,982
2022-04-12 13:48:31,918
2022-04-12 14:48:31,877
2022-04-12 15:48:31,1019
2022-04-12 16:48:31,944
2022-04-12 17:48:31,1374
2022-04-12 18:48:31,1525
2022-04-12 19:48:31,1887
2022-04-12 20:48:31,1666
2022-04-12 21:48:31,2044
2022-04-12 22:48:31,1600
2022-04-12 23:48:31,1875
2022-04-13 00:48:31,1823
2022-04-13 01:48:31,1788
2022-04-13 02:48:31,1974
2022-04-13 03:48:31,2297
2022-04-13 04:48:31,2748
2022-04-13 05:48:31,2811
2022-04-13 06:48:31,2691
2022-04-13 07:48:31,2022
2022-04-13 08:48:31,1873
2022-04-13 09:48:31,1824
2022-04-13 10:48:31,1800
2022-04-13 11:48:31,1529
2022-04-13 12:48:31,1524
2022-04-13 13:48:31,1080
2022-04-13 14:48:31,1288
2022-04-13 15:48:31,1176
2022-04-13 16:48:31,1119
2022-04-13 17:48:31,1730
2022-04-13 18:48:31,1611
2022-04-13 19:48:31,2188
2022-04-13 20:48:31,1746
2022-04-13 21:48:31,2412
2022-04-13 22:48:31,2056
2022-04-13 23:48:31,2626
2022-04-14 00:48:31,2543
2022-04-14 01:48:31,1916
2022-04-14 02:48:31,2304
2022-04-14 03:48:31,2752
2022-04-14 04:48:31,3567
2022-04-14 05:48:31,3656
2022-04-14 06:48:31,3613
2022-04-14 07:48:31,3118
2022-04-14 08:48:31,2820
2022-04-14 09:48:31,2677
