Datetime,Load
2022-04-07 10:40:41,783
2022-04-07 11:40:41,767
2022-04-07 12:40:41,633
2022-04-07 13:40:41,486
2022-04-07 14:40:41,562
2022-04-07 15:40:41,596
2022-04-07 16:40:41,549
2022-04-07 17:40:41,637
2022-04-07 18:40:41,723
2022-04-07 19:40:41,1036
2022-04-07 20:40:41,1128
2022-04-07 21:40:41,927
2022-04-07 22:40:41,1111
2022-04-07 23:40:41,974
2022-04-08 00:40:41,1134
2022-04-08 01:40:41,1129
2022-04-08 02:40:41,1085
2022-04-08 03:40:41,1206
2022-04-08 04:40:41,1723
2022-04-08 05:40:41,1717
2022-04-08 06:40:41,1565
2022-04-08 07:40:41,1384
2022-04-08 08:40:41,1352
2022-04-08 09:40:41,935
