Datetime,Load
2022-04-07 10:40:45,1487
2022-04-07 11:40:45,1367
2022-04-07 12:40:45,1119
2022-04-07 13:40:45,1375
2022-04-07 14:40:45,1238
2022-04-07 15:40:45,1154
2022-04-07 16:40:45,1267
2022-04-07 17:40:45,1401
2022-04-07 18:40:45,1734
2022-04-07 19:40:45,1468
2022-04-07 20:40:45,2282
2022-04-07 21:40:45,2389
2022-04-07 22:40:45,2200
2022-04-07 23:40:45,2074
2022-04-08 00:40:45,1875
2022-04-08 01:40:45,2138
2022-04-08 02:40:45,2260
2022-04-08 03:40:45,2605
2022-04-08 04:40:45,3409
2022-04-08 05:40:45,3186
2022-04-08 06:40:45,3354
2022-04-08 07:40:45,2753
2022-04-08 08:40:45,2349
2022-04-08 09:40:45,1928
