Datetime,Load
2022-04-07 10:48:37,1957
2022-04-07 11:48:37,1964
2022-04-07 12:48:37,1715
2022-04-07 13:48:37,1430
2022-04-07 14:48:37,1404
2022-04-07 15:48:37,1187
2022-04-07 16:48:37,1456
2022-04-07 17:48:37,1985
2022-04-07 18:48:37,2075
2022-04-07 19:48:37,2892
2022-04-07 20:48:37,3063
2022-04-07 21:48:37,2540
2022-04-07 22:48:37,2659
2022-04-07 23:48:37,2866
2022-04-08 00:48:37,2541
2022-04-08 01:48:37,2564
2022-04-08 02:48:37,2993
2022-04-08 03:48:37,3576
2022-04-08 04:48:37,4470
2022-04-08 05:48:37,3772
2022-04-08 06:48:37,4015
2022-04-08 07:48:37,3617
2022-04-08 08:48:37,3153
2022-04-08 09:48:37,3190
2022-04-08 10:48:37,1394
2022-04-08 11:48:37,1281
2022-04-08 12:48:37,1073
2022-04-08 13:48:37,1041
2022-04-08 14:48:37,994
2022-04-08 15:48:37,885
2022-04-08 16:48:37,910
2022-04-08 17:48:37,1221
2022-04-08 18:48:37,1171
2022-04-08 19:48:37,1190
2022-04-08 20:48:37,1614
2022-04-08 21:48:37,1549
2022-04-08 22:48:37,1830
2022-04-08 23:48:37,1727
2022-04-09 00:48:37,1744
2022-04-09 01:48:37,1422
2022-04-09 02:48:37,1832
2022-04-09 03:48:37,2053
2022-04-09 04:48:37,2862
2022-04-09 05:48:37,2768
2022-04-09 06:48:37,2210
2022-04-09 07:48:37,2064
2022-04-09 08:48:37,2118
2022-04-09 09:48:37,1461
2022-04-09 10:48:37,1328
2022-04-09 11:48:37,1268
2022-04-09 12:48:37,899
2022-04-09 13:48:37,1123
2022-04-09 14:48:37,866
2022-04-09 15:48:37,972
2022-04-09 16:48:37,937
2022-04-09 17:48:37,1238
2022-04-09 18:48:37,1210
2022-04-09 19:48:37,1821
2022-04-09 20:48:37,1904
2022-04-09 21:48:37,1851
2022-04-09 22:48:37,1967
2022-04-09 23:48:37,1665
2022-04-10 00:48:37,1786
2022-04-10 01:48:37,1745
2022-04-10 02:48:37,1725
2022-04-10 03:48:37,2280
2022-04-10 04:48:37,2817
2022-04-10 05:48:37,2634
2022-04-10 06:48:37,2476
2022-04-10 07:48:37,2168
2022-04-10 08:48:37,1921
2022-04-10 09:48:37,2021
2022-04-10 10:48:37,1218
2022-04-10 11:48:37,1138
2022-04-10 12:48:37,1069
2022-04-10 13:48:37,961
2022-04-10 14:48:37,995
2022-04-10 15:48:37,800
2022-04-10 16:48:37,1001
2022-04-10 17:48:37,1134
2022-04-10 18:48:37,1362
2022-04-10 19:48:37,1283
2022-04-10 20:48:37,1714
2022-04-10 21:48:37,1789
2022-04-10 22:48:37,1780
2022-04-10 23:48:37,2023
2022-04-11 00:48:37,1855
2022-04-11 01:48:37,1672
2022-04-11 02:48:37,1634
2022-04-11 03:48:37,2333
2022-04-11 04:48:37,2848
2022-04-11 05:48:37,2817
2022-04-11 06:48:37,2598
2022-04-11 07:48:37,2254
2022-04-11 08:48:37,2174
2022-04-11 09:48:37,1878
2022-04-11 10:48:37,1400
2022-04-11 11:48:37,1287
2022-04-11 12:48:37,928
2022-04-11 13:48:37,960
2022-04-11 14:48:37,900
2022-04-11 15:48:37,923
2022-04-11 16:48:37,1043
2022-04-11 17:48:37,1045
2022-04-11 18:48:37,1367
2022-04-11 19:48:37,1547
2022-04-11 20:48:37,1657
2022-04-11 21:48:37,1871
2022-04-11 22:48:37,1873
2022-04-11 23:48:37,1687
2022-04-12 00:48:37,1866
2022-04-12 01:48:37,1879
2022-04-12 02:48:37,1921
2022-04-12 03:48:37,2022
2022-04-12 04:48:37,2800
2022-04-12 05:48:37,2583
2022-04-12 06:48:37,2658
2022-04-12 07:48:37,2262
2022-04-12 08:48:37,1817
2022-04-12 09:48:37,2039
2022-04-12 10:48:37,1327
2022-04-12 11:48:37,1210
2022-04-12 12:48:37,1130
2022-04-12 13:48:37,1104
2022-04-12 14:48:37,936
2022-04-12 15:48:37,994
2022-04-12 16:48:37,928
2022-04-12 17:48:37,1100
2022-04-12 18:48:37,1359
2022-04-12 19:48:37,1854
2022-04-12 20:48:37,1918
2022-04-12 21:48:37,1587
2022-04-12 22:48:37,2076
2022-04-12 23:48:37,1651
2022-04-13 00:48:37,1886
2022-04-13 01:48:37,1756
2022-04-13 02:48:37,1735
2022-04-13 03:48:37,2199
2022-04-13 04:48:37,2811
2022-04-13 05:48:37,2668
2022-04-13 06:48:37,2756
2022-04-13 07:48:37,2315
2022-04-13 08:48:37,2228
2022-04-13 09:48:37,1708
2022-04-13 10:48:37,2130
2022-04-13 11:48:37,1532
2022-04-13 12:48:37,1691
2022-04-13 13:48:37,1626
2022-04-13 14:48:37,1125
2022-04-13 15:48:37,1171
2022-04-13 16:48:37,1301
2022-04-13 17:48:37,1724
2022-04-13 18:48:37,2165
2022-04-13 19:48:37,2520
2022-04-13 20:48:37,2434
2022-04-13 21:48:37,2221
2022-04-13 22:48:37,2986
2022-04-13 23:48:37,2528
2022-04-14 00:48:37,2777
2022-04-14 01:48:37,2705
2022-04-14 02:48:37,2353
2022-04-14 03:48:37,2880
2022-04-14 04:48:37,4036
2022-04-14 05:48:37,3746
2022-04-14 06:48:37,4044
2022-04-14 07:48:37,3607
2022-04-14 08:48:37,3170
2022-04-14 09:48:37,2106
