Datetime,Load
2022-04-07 10:48:27,1068
2022-04-07 11:48:27,859
2022-04-07 12:48:27,885
2022-04-07 13:48:27,823
2022-04-07 14:48:27,695
2022-04-07 15:48:27,811
2022-04-07 16:48:27,774
2022-04-07 17:48:27,1048
2022-04-07 18:48:27,1363
2022-04-07 19:48:27,1426
2022-04-07 20:48:27,1569
2022-04-07 21:48:27,1553
2022-04-07 22:48:27,1573
2022-04-07 23:48:27,1280
2022-04-08 00:48:27,1322
2022-04-08 01:48:27,1177
2022-04-08 02:48:27,1533
2022-04-08 03:48:27,1949
2022-04-08 04:48:27,2282
2022-04-08 05:48:27,2278
2022-04-08 06:48:27,2238
2022-04-08 07:48:27,1745
2022-04-08 08:48:27,1669
2022-04-08 09:48:27,1597
2022-04-08 10:48:27,642
2022-04-08 11:48:27,616
2022-04-08 12:48:27,521
2022-04-08 13:48:27,638
2022-04-08 14:48:27,567
2022-04-08 15:48:27,476
2022-04-08 16:48:27,571
2022-04-08 17:48:27,612
2022-04-08 18:48:27,754
2022-04-08 19:48:27,880
2022-04-08 20:48:27,939
2022-04-08 21:48:27,943
2022-04-08 22:48:27,963
2022-04-08 23:48:27,850
2022-04-09 00:48:27,844
2022-04-09 01:48:27,999
2022-04-09 02:48:27,981
2022-04-09 03:48:27,1123
2022-04-09 04:48:27,1511
2022-04-09 05:48:27,1565
2022-04-09 06:48:27,1435
2022-04-09 07:48:27,1432
2022-04-09 08:48:27,1174
2022-04-09 09:48:27,954
2022-04-09 10:48:27,702
2022-04-09 11:48:27,567
2022-04-09 12:48:27,496
2022-04-09 13:48:27,467
2022-04-09 14:48:27,568
2022-04-09 15:48:27,537
2022-04-09 16:48:27,460
2022-04-09 17:48:27,710
2022-04-09 18:48:27,823
2022-04-09 19:48:27,838
2022-04-09 20:48:27,999
2022-04-09 21:48:27,1049
2022-04-09 22:48:27,1101
2022-04-09 23:48:27,1072
2022-04-10 00:48:27,885
2022-04-10 01:48:27,897
2022-04-10 02:48:27,891
2022-04-10 03:48:27,1158
2022-04-10 04:48:27,1531
2022-04-10 05:48:27,1449
2022-04-10 06:48:27,1471
2022-04-10 07:48:27,1172
2022-04-10 08:48:27,1171
2022-04-10 09:48:27,1093
2022-04-10 10:48:27,742
2022-04-10 11:48:27,663
2022-04-10 12:48:27,527
2022-04-10 13:48:27,639
2022-04-10 14:48:27,469
2022-04-10 15:48:27,490
2022-04-10 16:48:27,577
2022-04-10 17:48:27,657
2022-04-10 18:48:27,671
2022-04-10 19:48:27,762
2022-04-10 20:48:27,730
2022-04-10 21:48:27,831
2022-04-10 22:48:27,1152
2022-04-10 23:48:27,1018
2022-04-11 00:48:27,1005
2022-04-11 01:48:27,816
2022-04-11 02:48:27,945
2022-04-11 03:48:27,1197
2022-04-11 04:48:27,1586
2022-04-11 05:48:27,1568
2022-04-11 06:48:27,1457
2022-04-11 07:48:27,1183
2022-04-11 08:48:27,1179
2022-04-11 09:48:27,968
2022-04-11 10:48:27,826
2022-04-11 11:48:27,574
2022-04-11 12:48:27,668
2022-04-11 13:48:27,602
2022-04-11 14:48:27,430
2022-04-11 15:48:27,579
2022-04-11 16:48:27,546
2022-04-11 17:48:27,778
2022-04-11 18:48:27,858
2022-04-11 19:48:27,929
2022-04-11 20:48:27,949
2022-04-11 21:48:27,950
2022-04-11 22:48:27,1026
2022-04-11 23:48:27,1061
2022-04-12 00:48:27,838
2022-04-12 01:48:27,1030
2022-04-12 02:48:27,1077
2022-04-12 03:48:27,1170
2022-04-12 04:48:27,1524
2022-04-12 05:48:27,1402
2022-04-12 06:48:27,1365
2022-04-12 07:48:27,1333
2022-04-12 08:48:27,1103
2022-04-12 09:48:27,1014
2022-04-12 10:48:27,644
2022-04-12 11:48:27,585
2022-04-12 12:48:27,635
2022-04-12 13:48:27,606
2022-04-12 14:48:27,597
2022-04-12 15:48:27,550
2022-04-12 16:48:27,462
2022-04-12 17:48:27,713
2022-04-12 18:48:27,635
2022-04-12 19:48:27,955
2022-04-12 20:48:27,1009
2022-04-12 21:48:27,1085
2022-04-12 22:48:27,938
2022-04-12 23:48:27,919
2022-04-13 00:48:27,916
2022-04-13 01:48:27,948
2022-04-13 02:48:27,1017
2022-04-13 03:48:27,1226
2022-04-13 04:48:27,1581
2022-04-13 05:48:27,1525
2022-04-13 06:48:27,1319
2022-04-13 07:48:27,1231
2022-04-13 08:48:27,1210
2022-04-13 09:48:27,1035
2022-04-13 10:48:27,918
2022-04-13 11:48:27,1037
2022-04-13 12:48:27,971
2022-04-13 13:48:27,863
2022-04-13 14:48:27,886
2022-04-13 15:48:27,848
2022-04-13 16:48:27,664
2022-04-13 17:48:27,1016
2022-04-13 18:48:27,1306
2022-04-13 19:48:27,1340
2022-04-13 20:48:27,1246
2022-04-13 21:48:27,1322
2022-04-13 22:48:27,1291
2022-04-13 23:48:27,1528
2022-04-14 00:48:27,1201
2022-04-14 01:48:27,1188
2022-04-14 02:48:27,1425
2022-04-14 03:48:27,1709
2022-04-14 04:48:27,2276
2022-04-14 05:48:27,2204
2022-04-14 06:48:27,1927
2022-04-14 07:48:27,1645
2022-04-14 08:48:27,1456
2022-04-14 09:48:27,1516
