Datetime,Load
2022-04-07 10:48:35,1208
2022-04-07 11:48:35,1215
2022-04-07 12:48:35,1134
2022-04-07 13:48:35,851
2022-04-07 14:48:35,1001
2022-04-07 15:48:35,816
2022-04-07 16:48:35,984
2022-04-07 17:48:35,1102
2022-04-07 18:48:35,1205
2022-04-07 19:48:35,1364
2022-04-07 20:48:35,1550
2022-04-07 21:48:35,1458
2022-04-07 22:48:35,1704
2022-04-07 23:48:35,1821
2022-04-08 00:48:35,1608
2022-04-08 01:48:35,1894
2022-04-08 02:48:35,1849
2022-04-08 03:48:35,1968
2022-04-08 04:48:35,2772
2022-04-08 05:48:35,2777
2022-04-08 06:48:35,2468
2022-04-08 07:48:35,2422
2022-04-08 08:48:35,1936
2022-04-08 09:48:35,2040
2022-04-08 10:48:35,1039
2022-04-08 11:48:35,802
2022-04-08 12:48:35,812
2022-04-08 13:48:35,819
2022-04-08 14:48:35,772
2022-04-08 15:48:35,723
2022-04-08 16:48:35,766
2022-04-08 17:48:35,933
2022-04-08 18:48:35,952
2022-04-08 19:48:35,1281
2022-04-08 20:48:35,1014
2022-04-08 21:48:35,1159
2022-04-08 22:48:35,1117
2022-04-08 23:48:35,1263
2022-04-09 00:48:35,1391
2022-04-09 01:48:35,1355
2022-04-09 02:48:35,1349
2022-04-09 03:48:35,1520
2022-04-09 04:48:35,2042
2022-04-09 05:48:35,1769
2022-04-09 06:48:35,1715
2022-04-09 07:48:35,1498
2022-04-09 08:48:35,1365
2022-04-09 09:48:35,1093
2022-04-09 10:48:35,1020
2022-04-09 11:48:35,766
2022-04-09 12:48:35,695
2022-04-09 13:48:35,730
2022-04-09 14:48:35,722
2022-04-09 15:48:35,616
2022-04-09 16:48:35,774
2022-04-09 17:48:35,982
2022-04-09 18:48:35,1077
2022-04-09 19:48:35,1253
2022-04-09 20:48:35,964
2022-04-09 21:48:35,1418
2022-04-09 22:48:35,1265
2022-04-09 23:48:35,1227
2022-04-10 00:48:35,1154
2022-04-10 01:48:35,1127
2022-04-10 02:48:35,1085
2022-04-10 03:48:35,1542
2022-04-10 04:48:35,2033
2022-04-10 05:48:35,1845
2022-04-10 06:48:35,1743
2022-04-10 07:48:35,1830
2022-04-10 08:48:35,1712
2022-04-10 09:48:35,1088
2022-04-10 10:48:35,857
2022-04-10 11:48:35,749
2022-04-10 12:48:35,658
2022-04-10 13:48:35,786
2022-04-10 14:48:35,703
2022-04-10 15:48:35,599
2022-04-10 16:48:35,662
2022-04-10 17:48:35,773
2022-04-10 18:48:35,1126
2022-04-10 19:48:35,1090
2022-04-10 20:48:35,1379
2022-04-10 21:48:35,1062
2022-04-10 22:48:35,1214
2022-04-10 23:48:35,1300
2022-04-11 00:48:35,1310
2022-04-11 01:48:35,1212
2022-04-11 02:48:35,1392
2022-04-11 03:48:35,1606
2022-04-11 04:48:35,1954
2022-04-11 05:48:35,1948
2022-04-11 06:48:35,1826
2022-04-11 07:48:35,1429
2022-04-11 08:48:35,1282
2022-04-11 09:48:35,1378
2022-04-11 10:48:35,1088
2022-04-11 11:48:35,782
2022-04-11 12:48:35,721
2022-04-11 13:48:35,632
2022-04-11 14:48:35,669
2022-04-11 15:48:35,748
2022-04-11 16:48:35,614
2022-04-11 17:48:35,976
2022-04-11 18:48:35,848
2022-04-11 19:48:35,906
2022-04-11 20:48:35,1205
2022-04-11 21:48:35,1445
2022-04-11 22:48:35,1253
2022-04-11 23:48:35,1209
2022-04-12 00:48:35,1237
2022-04-12 01:48:35,1115
2022-04-12 02:48:35,1343
2022-04-12 03:48:35,1512
2022-04-12 04:48:35,1996
2022-04-12 05:48:35,1734
2022-04-12 06:48:35,1880
2022-04-12 07:48:35,1459
2022-04-12 08:48:35,1736
2022-04-12 09:48:35,1427
2022-04-12 10:48:35,961
2022-04-12 11:48:35,771
2022-04-12 12:48:35,847
2022-04-12 13:48:35,769
2022-04-12 14:48:35,750
2022-04-12 15:48:35,660
2022-04-12 16:48:35,765
2022-04-12 17:48:35,874
2022-04-12 18:48:35,1156
2022-04-12 19:48:35,1316
2022-04-12 20:48:35,1116
2022-04-12 21:48:35,1289
2022-04-12 22:48:35,1281
2022-04-12 23:48:35,1173
2022-04-13 00:48:35,1255
2022-04-13 01:48:35,1155
2022-04-13 02:48:35,1304
2022-04-13 03:48:35,1656
2022-04-13 04:48:35,2015
2022-04-13 05:48:35,1769
2022-04-13 06:48:35,1742
2022-04-13 07:48:35,1530
2022-04-13 08:48:35,1369
2022-04-13 09:48:35,1370
2022-04-13 10:48:35,1268
2022-04-13 11:48:35,1157
2022-04-13 12:48:35,1174
2022-04-13 13:48:35,969
2022-04-13 14:48:35,807
2022-04-13 15:48:35,961
2022-04-13 16:48:35,1098
2022-04-13 17:48:35,1277
2022-04-13 18:48:35,1335
2022-04-13 19:48:35,1458
2022-04-13 20:48:35,1586
2022-04-13 21:48:35,1944
2022-04-13 22:48:35,1900
2022-04-13 23:48:35,2066
2022-04-14 00:48:35,1693
2022-04-14 01:48:35,1583
2022-04-14 02:48:35,1974
2022-04-14 03:48:35,2141
2022-04-14 04:48:35,2947
2022-04-14 05:48:35,2713
2022-04-14 06:48:35,2475
2022-04-14 07:48:35,2531
2022-04-14 08:48:35,2340
2022-04-14 09:48:35,1976
