Datetime,Load
2022-04-07 10:40:45,911
2022-04-07 11:40:45,654
2022-04-07 12:40:45,706
2022-04-07 13:40:45,673
2022-04-07 14:40:45,614
2022-04-07 15:40:45,510
2022-04-07 16:40:45,680
2022-04-07 17:40:45,745
2022-04-07 18:40:45,904
2022-04-07 19:40:45,1173
2022-04-07 20:40:45,1192
2022-04-07 21:40:45,991
2022-04-07 22:40:45,1052
2022-04-07 23:40:45,1098
2022-04-08 00:40:45,1078
2022-04-08 01:40:45,1144
2022-04-08 02:40:45,1204
2022-04-08 03:40:45,1491
2022-04-08 04:40:45,1788
2022-04-08 05:40:45,1683
2022-04-08 06:40:45,1521
2022-04-08 07:40:45,1572
2022-04-08 08:40:45,1182
2022-04-08 09:40:45,1285
