Datetime,Load
2022-04-07 10:48:33,1131
2022-04-07 11:48:33,997
2022-04-07 12:48:33,792
2022-04-07 13:48:33,930
2022-04-07 14:48:33,760
2022-04-07 15:48:33,821
2022-04-07 16:48:33,845
2022-04-07 17:48:33,989
2022-04-07 18:48:33,1093
2022-04-07 19:48:33,1501
2022-04-07 20:48:33,1638
2022-04-07 21:48:33,1412
2022-04-07 22:48:33,1726
2022-04-07 23:48:33,1417
2022-04-08 00:48:33,1548
2022-04-08 01:48:33,1618
2022-04-08 02:48:33,1537
2022-04-08 03:48:33,1970
2022-04-08 04:48:33,2441
2022-04-08 05:48:33,2437
2022-04-08 06:48:33,1979
2022-04-08 07:48:33,2242
2022-04-08 08:48:33,1742
2022-04-08 09:48:33,1774
2022-04-08 10:48:33,838
2022-04-08 11:48:33,615
2022-04-08 12:48:33,550
2022-04-08 13:48:33,489
2022-04-08 14:48:33,465
2022-04-08 15:48:33,484
2022-04-08 16:48:33,514
2022-04-08 17:48:33,620
2022-04-08 18:48:33,812
2022-04-08 19:48:33,683
2022-04-08 20:48:33,770
2022-04-08 21:48:33,916
2022-04-08 22:48:33,1056
2022-04-08 23:48:33,961
2022-04-09 00:48:33,902
2022-04-09 01:48:33,927
2022-04-09 02:48:33,1004
2022-04-09 03:48:33,1232
2022-04-09 04:48:33,1557
2022-04-09 05:48:33,1498
2022-04-09 06:48:33,1231
2022-04-09 07:48:33,1330
2022-04-09 08:48:33,1052
2022-04-09 09:48:33,860
2022-04-09 10:48:33,678
2022-04-09 11:48:33,627
2022-04-09 12:48:33,514
2022-04-09 13:48:33,579
2022-04-09 14:48:33,545
2022-04-09 15:48:33,531
2022-04-09 16:48:33,466
2022-04-09 17:48:33,724
2022-04-09 18:48:33,861
2022-04-09 19:48:33,756
2022-04-09 20:48:33,974
2022-04-09 21:48:33,902
2022-04-09 22:48:33,1129
2022-04-09 23:48:33,1046
2022-04-10 00:48:33,846
2022-04-10 01:48:33,945
2022-04-10 02:48:33,1060
2022-04-10 03:48:33,1137
2022-04-10 04:48:33,1588
2022-04-10 05:48:33,1415
2022-04-10 06:48:33,1262
2022-04-10 07:48:33,1188
2022-04-10 08:48:33,1315
2022-04-10 09:48:33,996
2022-04-10 10:48:33,786
2022-04-10 11:48:33,639
2022-04-10 12:48:33,502
2022-04-10 13:48:33,488
2022-04-10 14:48:33,493
2022-04-10 15:48:33,514
2022-04-10 16:48:33,595
2022-04-10 17:48:33,640
2022-04-10 18:48:33,834
2022-04-10 19:48:33,874
2022-04-10 20:48:33,781
2022-04-10 21:48:33,938
2022-04-10 22:48:33,1149
2022-04-10 23:48:33,980
2022-04-11 00:48:33,887
2022-04-11 01:48:33,1040
2022-04-11 02:48:33,1054
2022-04-11 03:48:33,1161
2022-04-11 04:48:33,1570
2022-04-11 05:48:33,1498
2022-04-11 06:48:33,1466
2022-04-11 07:48:33,1453
2022-04-11 08:48:33,1024
2022-04-11 09:48:33,982
2022-04-11 10:48:33,620
2022-04-11 11:48:33,621
2022-04-11 12:48:33,639
2022-04-11 13:48:33,589
2022-04-11 14:48:33,448
2022-04-11 15:48:33,501
2022-04-11 16:48:33,471
2022-04-11 17:48:33,744
2022-04-11 18:48:33,722
2022-04-11 19:48:33,885
2022-04-11 20:48:33,775
2022-04-11 21:48:33,957
2022-04-11 22:48:33,889
2022-04-11 23:48:33,1118
2022-04-12 00:48:33,851
2022-04-12 01:48:33,883
2022-04-12 02:48:33,1038
2022-04-12 03:48:33,1205
2022-04-12 04:48:33,1542
2022-04-12 05:48:33,1566
2022-04-12 06:48:33,1523
2022-04-12 07:48:33,1248
2022-04-12 08:48:33,1268
2022-04-12 09:48:33,868
2022-04-12 10:48:33,622
2022-04-12 11:48:33,611
2022-04-12 12:48:33,667
2022-04-12 13:48:33,503
2022-04-12 14:48:33,482
2022-04-12 15:48:33,540
2022-04-12 16:48:33,573
2022-04-12 17:48:33,610
2022-04-12 18:48:33,904
2022-04-12 19:48:33,877
2022-04-12 20:48:33,1006
2022-04-12 21:48:33,886
2022-04-12 22:48:33,1130
2022-04-12 23:48:33,974
2022-04-13 00:48:33,928
2022-04-13 01:48:33,886
2022-04-13 02:48:33,849
2022-04-13 03:48:33,1159
2022-04-13 04:48:33,1560
2022-04-13 05:48:33,1452
2022-04-13 06:48:33,1473
2022-04-13 07:48:33,1164
2022-04-13 08:48:33,1291
2022-04-13 09:48:33,961
2022-04-13 10:48:33,1101
2022-04-13 11:48:33,1000
2022-04-13 12:48:33,867
2022-04-13 13:48:33,940
2022-04-13 14:48:33,911
2022-04-13 15:48:33,920
2022-04-13 16:48:33,861
2022-04-13 17:48:33,895
2022-04-13 18:48:33,1162
2022-04-13 19:48:33,1183
2022-04-13 20:48:33,1636
2022-04-13 21:48:33,1713
2022-04-13 22:48:33,1558
2022-04-13 23:48:33,1522
2022-04-14 00:48:33,1315
2022-04-14 01:48:33,1239
2022-04-14 02:48:33,1652
2022-04-14 03:48:33,1767
2022-04-14 04:48:33,2446
2022-04-14 05:48:33,2138
2022-04-14 06:48:33,1904
2022-04-14 07:48:33,2042
2022-04-14 08:48:33,2064
2022-04-14 09:48:33,1465
