Datetime,Load
2022-04-07 10:48:29,1013
2022-04-07 11:48:29,876
2022-04-07 12:48:29,694
2022-04-07 13:48:29,721
2022-04-07 14:48:29,585
2022-04-07 15:48:29,654
2022-04-07 16:48:29,682
2022-04-07 17:48:29,967
2022-04-07 18:48:29,891
2022-04-07 19:48:29,891
2022-04-07 20:48:29,1377
2022-04-07 21:48:29,1195
2022-04-07 22:48:29,1520
2022-04-07 23:48:29,1487
2022-04-08 00:48:29,1093
2022-04-08 01:48:29,1161
2022-04-08 02:48:29,1276
2022-04-08 03:48:29,1484
2022-04-08 04:48:29,2053
2022-04-08 05:48:29,1949
2022-04-08 06:48:29,1805
2022-04-08 07:48:29,1526
2022-04-08 08:48:29,1749
2022-04-08 09:48:29,1441
2022-04-08 10:48:29,635
2022-04-08 11:48:29,626
2022-04-08 12:48:29,506
2022-04-08 13:48:29,565
2022-04-08 14:48:29,424
2022-04-08 15:48:29,445
2022-04-08 16:48:29,575
2022-04-08 17:48:29,689
2022-04-08 18:48:29,620
2022-04-08 19:48:29,881
2022-04-08 20:48:29,839
2022-04-08 21:48:29,975
2022-04-08 22:48:29,952
2022-04-08 23:48:29,904
2022-04-09 00:48:29,874
2022-04-09 01:48:29,945
2022-04-09 02:48:29,920
2022-04-09 03:48:29,1142
2022-04-09 04:48:29,1489
2022-04-09 05:48:29,1450
2022-04-09 06:48:29,1498
2022-04-09 07:48:29,1108
2022-04-09 08:48:29,1229
2022-04-09 09:48:29,845
2022-04-09 10:48:29,699
2022-04-09 11:48:29,659
2022-04-09 12:48:29,609
2022-04-09 13:48:29,576
2022-04-09 14:48:29,574
2022-04-09 15:48:29,568
2022-04-09 16:48:29,496
2022-04-09 17:48:29,578
2022-04-09 18:48:29,755
2022-04-09 19:48:29,690
2022-04-09 20:48:29,814
2022-04-09 21:48:29,1061
2022-04-09 22:48:29,919
2022-04-09 23:48:29,881
2022-04-10 00:48:29,886
2022-04-10 01:48:29,762
2022-04-10 02:48:29,1004
2022-04-10 03:48:29,1173
2022-04-10 04:48:29,1477
2022-04-10 05:48:29,1472
2022-04-10 06:48:29,1395
2022-04-10 07:48:29,1398
2022-04-10 08:48:29,1184
2022-04-10 09:48:29,1110
2022-04-10 10:48:29,676
2022-04-10 11:48:29,591
2022-04-10 12:48:29,538
2022-04-10 13:48:29,595
2022-04-10 14:48:29,577
2022-04-10 15:48:29,554
2022-04-10 16:48:29,564
2022-04-10 17:48:29,706
2022-04-10 18:48:29,795
2022-04-10 19:48:29,806
2022-04-10 20:48:29,1035
2022-04-10 21:48:29,911
2022-04-10 22:48:29,879
2022-04-10 23:48:29,894
2022-04-11 00:48:29,969
2022-04-11 01:48:29,1028
2022-04-11 02:48:29,851
2022-04-11 03:48:29,1190
2022-04-11 04:48:29,1536
2022-04-11 05:48:29,1431
2022-04-11 06:48:29,1358
2022-04-11 07:48:29,1093
2022-04-11 08:48:29,1025
2022-04-11 09:48:29,836
2022-04-11 10:48:29,791
2022-04-11 11:48:29,655
2022-04-11 12:48:29,637
2022-04-11 13:48:29,486
2022-04-11 14:48:29,551
2022-04-11 15:48:29,496
2022-04-11 16:48:29,575
2022-04-11 17:48:29,586
2022-04-11 18:48:29,624
2022-04-11 19:48:29,892
2022-04-11 20:48:29,1071
2022-04-11 21:48:29,822
2022-04-11 22:48:29,929
2022-04-11 23:48:29,882
2022-04-12 00:48:29,1043
2022-04-12 01:48:29,899
2022-04-12 02:48:29,822
2022-04-12 03:48:29,1260
2022-04-12 04:48:29,1518
2022-04-12 05:48:29,1311
2022-04-12 06:48:29,1414
2022-04-12 07:48:29,1231
2022-04-12 08:48:29,1274
2022-04-12 09:48:29,1114
2022-04-12 10:48:29,616
2022-04-12 11:48:29,597
2022-04-12 12:48:29,590
2022-04-12 13:48:29,509
2022-04-12 14:48:29,468
2022-04-12 15:48:29,405
2022-04-12 16:48:29,500
2022-04-12 17:48:29,741
2022-04-12 18:48:29,773
2022-04-12 19:48:29,959
2022-04-12 20:48:29,1018
2022-04-12 21:48:29,924
2022-04-12 22:48:29,1039
2022-04-12 23:48:29,1071
2022-04-13 00:48:29,837
2022-04-13 01:48:29,1033
2022-04-13 02:48:29,1051
2022-04-13 03:48:29,1106
2022-04-13 04:48:29,1543
2022-04-13 05:48:29,1542
2022-04-13 06:48:29,1506
2022-04-13 07:48:29,1322
2022-04-13 08:48:29,1265
2022-04-13 09:48:29,946
2022-04-13 10:48:29,1025
2022-04-13 11:48:29,1044
2022-04-13 12:48:29,740
2022-04-13 13:48:29,879
2022-04-13 14:48:29,786
2022-04-13 15:48:29,816
2022-04-13 16:48:29,818
2022-04-13 17:48:29,1064
2022-04-13 18:48:29,1301
2022-04-13 19:48:29,1558
2022-04-13 20:48:29,1162
2022-04-13 21:48:29,1602
2022-04-13 22:48:29,1602
2022-04-13 23:48:29,1325
2022-04-14 00:48:29,1513
2022-04-14 01:48:29,1344
2022-04-14 02:48:29,1259
2022-04-14 03:48:29,1912
2022-04-14 04:48:29,2269
2022-04-14 05:48:29,2170
2022-04-14 06:48:29,2186
2022-04-14 07:48:29,1926
2022-04-14 08:48:29,1704
2022-04-14 09:48:29,1229
