Datetime,Load
2022-04-07 10:48:37,1820
2022-04-07 11:48:37,1560
2022-04-07 12:48:37,1530
2022-04-07 13:48:37,1517
2022-04-07 14:48:37,1168
2022-04-07 15:48:37,1183
2022-04-07 16:48:37,1459
2022-04-07 17:48:37,2075
2022-04-07 18:48:37,2381
2022-04-07 19:48:37,2668
2022-04-07 20:48:37,2743
2022-04-07 21:48:37,2176
2022-04-07 22:48:37,3015
2022-04-07 23:48:37,2291
2022-04-08 00:48:37,2797
2022-04-08 01:48:37,2504
2022-04-08 02:48:37,2289
2022-04-08 03:48:37,3151
2022-04-08 04:48:37,4261
2022-04-08 05:48:37,3994
2022-04-08 06:48:37,3471
2022-04-08 07:48:37,3630
2022-04-08 08:48:37,2715
2022-04-08 09:48:37,2388
2022-04-08 10:48:37,1228
2022-04-08 11:48:37,1180
2022-04-08 12:48:37,947
2022-04-08 13:48:37,1105
2022-04-08 14:48:37,804
2022-04-08 15:48:37,1037
2022-04-08 16:48:37,908
2022-04-08 17:48:37,1090
2022-04-08 18:48:37,1161
2022-04-08 19:48:37,1200
2022-04-08 20:48:37,1928
2022-04-08 21:48:37,1462
2022-04-08 22:48:37,1988
2022-04-08 23:48:37,1863
2022-04-09 00:48:37,1739
2022-04-09 01:48:37,1669
2022-04-09 02:48:37,1757
2022-04-09 03:48:37,2218
2022-04-09 04:48:37,2817
2022-04-09 05:48:37,2479
2022-04-09 06:48:37,2530
2022-04-09 07:48:37,2358
2022-04-09 08:48:37,2137
2022-04-09 09:48:37,1648
2022-04-09 10:48:37,1231
2022-04-09 11:48:37,997
2022-04-09 12:48:37,1067
2022-04-09 13:48:37,880
2022-04-09 14:48:37,1045
2022-04-09 15:48:37,1025
2022-04-09 16:48:37,1044
2022-04-09 17:48:37,1045
2022-04-09 18:48:37,1442
2022-04-09 19:48:37,1510
2022-04-09 20:48:37,1757
2022-04-09 21:48:37,1973
2022-04-09 22:48:37,1925
2022-04-09 23:48:37,1633
2022-04-10 00:48:37,1731
2022-04-10 01:48:37,1494
2022-04-10 02:48:37,1619
2022-04-10 03:48:37,1991
2022-04-10 04:48:37,2791
2022-04-10 05:48:37,2386
2022-04-10 06:48:37,2446
2022-04-10 07:48:37,2201
2022-04-10 08:48:37,2229
2022-04-10 09:48:37,1669
2022-04-10 10:48:37,1432
2022-04-10 11:48:37,1174
2022-04-10 12:48:37,936
2022-04-10 13:48:37,800
2022-04-10 14:48:37,985
2022-04-10 15:48:37,888
2022-04-10 16:48:37,811
2022-04-10 17:48:37,1143
2022-04-10 18:48:37,1564
2022-04-10 19:48:37,1561
2022-04-10 20:48:37,1646
2022-04-10 21:48:37,1513
2022-04-10 22:48:37,1742
2022-04-10 23:48:37,1713
2022-04-11 00:48:37,1727
2022-04-11 01:48:37,1853
2022-04-11 02:48:37,1894
2022-04-11 03:48:37,2214
2022-04-11 04:48:37,2714
2022-04-11 05:48:37,2422
2022-04-11 06:48:37,2211
2022-04-11 07:48:37,2472
2022-04-11 08:48:37,2067
2022-04-11 09:48:37,1409
2022-04-11 10:48:37,1389
2022-04-11 11:48:37,1162
2022-04-11 12:48:37,924
2022-04-11 13:48:37,1037
2022-04-11 14:48:37,807
2022-04-11 15:48:37,769
2022-04-11 16:48:37,954
2022-04-11 17:48:37,1323
2022-04-11 18:48:37,1136
2022-04-11 19:48:37,1426
2022-04-11 20:48:37,1514
2022-04-11 21:48:37,1475
2022-04-11 22:48:37,1568
2022-04-11 23:48:37,1941
2022-04-12 00:48:37,1463
2022-04-12 01:48:37,1808
2022-04-12 02:48:37,1726
2022-04-12 03:48:37,2058
2022-04-12 04:48:37,2679
2022-04-12 05:48:37,2425
2022-04-12 06:48:37,2331
2022-04-12 07:48:37,2392
2022-04-12 08:48:37,2212
2022-04-12 09:48:37,1896
2022-04-12 10:48:37,1144
2022-04-12 11:48:37,1076
2022-04-12 12:48:37,1175
2022-04-12 13:48:37,972
2022-04-12 14:48:37,869
2022-04-12 15:48:37,747
2022-04-12 16:48:37,932
2022-04-12 17:48:37,1127
2022-04-12 18:48:37,1522
2022-04-12 19:48:37,1450
2022-04-12 20:48:37,1589
2022-04-12 21:48:37,1884
2022-04-12 22:48:37,1938
2022-04-12 23:48:37,1738
2022-04-13 00:48:37,1506
2022-04-13 01:48:37,1588
2022-04-13 02:48:37,1891
2022-04-13 03:48:37,2277
2022-04-13 04:48:37,2803
2022-04-13 05:48:37,2800
2022-04-13 06:48:37,2152
2022-04-13 07:48:37,2399
2022-04-13 08:48:37,2019
2022-04-13 09:48:37,1935
2022-04-13 10:48:37,1727
2022-04-13 11:48:37,1409
2022-04-13 12:48:37,1358
2022-04-13 13:48:37,1227
2022-04-13 14:48:37,1220
2022-04-13 15:48:37,1207
2022-04-13 16:48:37,1026
2022-04-13 17:48:37,1496
2022-04-13 18:48:37,1919
2022-04-13 19:48:37,1432
2022-04-13 20:48:37,1766
2022-04-13 21:48:37,2097
2022-04-13 22:48:37,1995
2022-04-13 23:48:37,2484
2022-04-14 00:48:37,2148
2022-04-14 01:48:37,2316
2022-04-14 02:48:37,2166
2022-04-14 03:48:37,2765
2022-04-14 04:48:37,3384
2022-04-14 05:48:37,3224
2022-04-14 06:48:37,2762
2022-04-14 07:48:37,2912
2022-04-14 08:48:37,2685
2022-04-14 09:48:37,1927
