Datetime,Load
2022-04-07 10:48:27,1501
2022-04-07 11:48:27,1211
2022-04-07 12:48:27,1018
2022-04-07 13:48:27,1056
2022-04-07 14:48:27,899
2022-04-07 15:48:27,784
2022-04-07 16:48:27,936
2022-04-07 17:48:27,1276
2022-04-07 18:48:27,1319
2022-04-07 19:48:27,1825
2022-04-07 20:48:27,1554
2022-04-07 21:48:27,1850
2022-04-07 22:48:27,1628
2022-04-07 23:48:27,1880
2022-04-08 00:48:27,1525
2022-04-08 01:48:27,1688
2022-04-08 02:48:27,1843
2022-04-08 03:48:27,2248
2022-04-08 04:48:27,2807
2022-04-08 05:48:27,2419
2022-04-08 06:48:27,2789
2022-04-08 07:48:27,2246
2022-04-08 08:48:27,2106
2022-04-08 09:48:27,1457
2022-04-08 10:48:27,801
2022-04-08 11:48:27,745
2022-04-08 12:48:27,762
2022-04-08 13:48:27,687
2022-04-08 14:48:27,511
2022-04-08 15:48:27,551
2022-04-08 16:48:27,630
2022-04-08 17:48:27,772
2022-04-08 18:48:27,1001
2022-04-08 19:48:27,877
2022-04-08 20:48:27,1215
2022-04-08 21:48:27,1210
2022-04-08 22:48:27,1201
2022-04-08 23:48:27,1287
2022-04-09 00:48:27,972
2022-04-09 01:48:27,1035
2022-04-09 02:48:27,1180
2022-04-09 03:48:27,1282
2022-04-09 04:48:27,1741
2022-04-09 05:48:27,1736
2022-04-09 06:48:27,1740
2022-04-09 07:48:27,1582
2022-04-09 08:48:27,1499
2022-04-09 09:48:27,1051
2022-04-09 10:48:27,872
2022-04-09 11:48:27,719
2022-04-09 12:48:27,738
2022-04-09 13:48:27,563
2022-04-09 14:48:27,553
2022-04-09 15:48:27,571
2022-04-09 16:48:27,540
2022-04-09 17:48:27,682
2022-04-09 18:48:27,992
2022-04-09 19:48:27,1047
2022-04-09 20:48:27,1158
2022-04-09 21:48:27,974
2022-04-09 22:48:27,1303
2022-04-09 23:48:27,1079
2022-04-10 00:48:27,1076
2022-04-10 01:48:27,1016
2022-04-10 02:48:27,1023
2022-04-10 03:48:27,1309
2022-04-10 04:48:27,1785
2022-04-10 05:48:27,1517
2022-04-10 06:48:27,1654
2022-04-10 07:48:27,1243
2022-04-10 08:48:27,1270
2022-04-10 09:48:27,1223
2022-04-10 10:48:27,815
2022-04-10 11:48:27,704
2022-04-10 12:48:27,753
2022-04-10 13:48:27,527
2022-04-10 14:48:27,631
2022-04-10 15:48:27,524
2022-04-10 16:48:27,553
2022-04-10 17:48:27,772
2022-04-10 18:48:27,898
2022-04-10 19:48:27,752
2022-04-10 20:48:27,1192
2022-04-10 21:48:27,1188
2022-04-10 22:48:27,1081
2022-04-10 23:48:27,1111
2022-04-11 00:48:27,939
2022-04-11 01:48:27,1004
2022-04-11 02:48:27,1109
2022-04-11 03:48:27,1358
2022-04-11 04:48:27,1742
2022-04-11 05:48:27,1673
2022-04-11 06:48:27,1504
2022-04-11 07:48:27,1573
2022-04-11 08:48:27,1320
2022-04-11 09:48:27,989
2022-04-11 10:48:27,706
2022-04-11 11:48:27,729
2022-04-11 12:48:27,664
2022-04-11 13:48:27,574
2022-04-11 14:48:27,538
2022-04-11 15:48:27,510
2022-04-11 16:48:27,570
2022-04-11 17:48:27,864
2022-04-11 18:48:27,771
2022-04-11 19:48:27,906
2022-04-11 20:48:27,1178
2022-04-11 21:48:27,1116
2022-04-11 22:48:27,1060
2022-04-11 23:48:27,1232
2022-04-12 00:48:27,960
2022-04-12 01:48:27,1147
2022-04-12 02:48:27,926
2022-04-12 03:48:27,1436
2022-04-12 04:48:27,1727
2022-04-12 05:48:27,1777
2022-04-12 06:48:27,1640
2022-04-12 07:48:27,1433
2022-04-12 08:48:27,1335
2022-04-12 09:48:27,895
2022-04-12 10:48:27,720
2022-04-12 11:48:27,803
2022-04-12 12:48:27,570
2022-04-12 13:48:27,607
2022-04-12 14:48:27,636
2022-04-12 15:48:27,636
2022-04-12 16:48:27,534
2022-04-12 17:48:27,665
2022-04-12 18:48:27,791
2022-04-12 19:48:27,756
2022-04-12 20:48:27,841
2022-04-12 21:48:27,1235
2022-04-12 22:48:27,1176
2022-04-12 23:48:27,1201
2022-04-13 00:48:27,1223
2022-04-13 01:48:27,1017
2022-04-13 02:48:27,1000
2022-04-13 03:48:27,1329
2022-04-13 04:48:27,1798
2022-04-13 05:48:27,1564
2022-04-13 06:48:27,1725
2022-04-13 07:48:27,1316
2022-04-13 08:48:27,1244
2022-04-13 09:48:27,1024
2022-04-13 10:48:27,1103
2022-04-13 11:48:27,914
2022-04-13 12:48:27,725
2022-04-13 13:48:27,649
2022-04-13 14:48:27,592
2022-04-13 15:48:27,653
2022-04-13 16:48:27,756
2022-04-13 17:48:27,893
2022-04-13 18:48:27,937
2022-04-13 19:48:27,1286
2022-04-13 20:48:27,1215
2022-04-13 21:48:27,1275
2022-04-13 22:48:27,1400
2022-04-13 23:48:27,1345
2022-04-14 00:48:27,1260
2022-04-14 01:48:27,1109
2022-04-14 02:48:27,1369
2022-04-14 03:48:27,1736
2022-04-14 04:48:27,2195
2022-04-14 05:48:27,1992
2022-04-14 06:48:27,2089
2022-04-14 07:48:27,1585
2022-04-14 08:48:27,1680
2022-04-14 09:48:27,1175
