Datetime,Load
2022-04-07 10:48:30,781
2022-04-07 11:48:30,648
2022-04-07 12:48:30,595
2022-04-07 13:48:30,588
2022-04-07 14:48:30,536
2022-04-07 15:48:30,512
2022-04-07 16:48:30,575
2022-04-07 17:48:30,690
2022-04-07 18:48:30,899
2022-04-07 19:48:30,826
2022-04-07 20:48:30,921
2022-04-07 21:48:30,1047
2022-04-07 22:48:30,1160
2022-04-07 23:48:30,1175
2022-04-08 00:48:30,1014
2022-04-08 01:48:30,952
2022-04-08 02:48:30,993
2022-04-08 03:48:30,1259
2022-04-08 04:48:30,1629
2022-04-08 05:48:30,1577
2022-04-08 06:48:30,1397
2022-04-08 07:48:30,1321
2022-04-08 08:48:30,1161
2022-04-08 09:48:30,975
2022-04-08 10:48:30,645
2022-04-08 11:48:30,580
2022-04-08 12:48:30,497
2022-04-08 13:48:30,416
2022-04-08 14:48:30,373
2022-04-08 15:48:30,416
2022-04-08 16:48:30,434
2022-04-08 17:48:30,568
2022-04-08 18:48:30,622
2022-04-08 19:48:30,766
2022-04-08 20:48:30,924
2022-04-08 21:48:30,827
2022-04-08 22:48:30,942
2022-04-08 23:48:30,859
2022-04-09 00:48:30,921
2022-04-09 01:48:30,861
2022-04-09 02:48:30,767
2022-04-09 03:48:30,1071
2022-04-09 04:48:30,1295
2022-04-09 05:48:30,1236
2022-04-09 06:48:30,1274
2022-04-09 07:48:30,1150
2022-04-09 08:48:30,891
2022-04-09 09:48:30,891
2022-04-09 10:48:30,553
2022-04-09 11:48:30,614
2022-04-09 12:48:30,562
2022-04-09 13:48:30,423
2022-04-09 14:48:30,503
2022-04-09 15:48:30,383
2022-04-09 16:48:30,500
2022-04-09 17:48:30,611
2022-04-09 18:48:30,567
2022-04-09 19:48:30,780
2022-04-09 20:48:30,946
2022-04-09 21:48:30,931
2022-04-09 22:48:30,744
2022-04-09 23:48:30,931
2022-04-10 00:48:30,914
2022-04-10 01:48:30,905
2022-04-10 02:48:30,707
2022-04-10 03:48:30,966
2022-04-10 04:48:30,1328
2022-04-10 05:48:30,1251
2022-04-10 06:48:30,1100
2022-04-10 07:48:30,1084
2022-04-10 08:48:30,988
2022-04-10 09:48:30,845
2022-04-10 10:48:30,681
2022-04-10 11:48:30,507
2022-04-10 12:48:30,481
2022-04-10 13:48:30,386
2022-04-10 14:48:30,426
2022-04-10 15:48:30,451
2022-04-10 16:48:30,444
2022-04-10 17:48:30,577
2022-04-10 18:48:30,579
2022-04-10 19:48:30,687
2022-04-10 20:48:30,628
2022-04-10 21:48:30,698
2022-04-10 22:48:30,746
2022-04-10 23:48:30,833
2022-04-11 00:48:30,819
2022-04-11 01:48:30,794
2022-04-11 02:48:30,823
2022-04-11 03:48:30,970
2022-04-11 04:48:30,1360
2022-04-11 05:48:30,1187
2022-04-11 06:48:30,1116
2022-04-11 07:48:30,1140
2022-04-11 08:48:30,987
2022-04-11 09:48:30,803
2022-04-11 10:48:30,562
2022-04-11 11:48:30,580
2022-04-11 12:48:30,531
2022-04-11 13:48:30,529
2022-04-11 14:48:30,444
2022-04-11 15:48:30,402
2022-04-11 16:48:30,493
2022-04-11 17:48:30,511
2022-04-11 18:48:30,741
2022-04-11 19:48:30,655
2022-04-11 20:48:30,882
2022-04-11 21:48:30,701
2022-04-11 22:48:30,852
2022-04-11 23:48:30,828
2022-04-12 00:48:30,790
2022-04-12 01:48:30,830
2022-04-12 02:48:30,870
2022-04-12 03:48:30,1024
2022-04-12 04:48:30,1346
2022-04-12 05:48:30,1234
2022-04-12 06:48:30,1293
2022-04-12 07:48:30,1157
2022-04-12 08:48:30,1075
2022-04-12 09:48:30,697
2022-04-12 10:48:30,690
2022-04-12 11:48:30,588
2022-04-12 12:48:30,436
2022-04-12 13:48:30,436
2022-04-12 14:48:30,458
2022-04-12 15:48:30,403
2022-04-12 16:48:30,463
2022-04-12 17:48:30,654
2022-04-12 18:48:30,754
2022-04-12 19:48:30,666
2022-04-12 20:48:30,892
2022-04-12 21:48:30,811
2022-04-12 22:48:30,855
2022-04-12 23:48:30,870
2022-04-13 00:48:30,904
2022-04-13 01:48:30,816
2022-04-13 02:48:30,715
2022-04-13 03:48:30,1080
2022-04-13 04:48:30,1339
2022-04-13 05:48:30,1259
2022-04-13 06:48:30,1197
2022-04-13 07:48:30,1164
2022-04-13 08:48:30,1108
2022-04-13 09:48:30,729
2022-04-13 10:48:30,1108
2022-04-13 11:48:30,770
2022-04-13 12:48:30,789
2022-04-13 13:48:30,803
2022-04-13 14:48:30,587
2022-04-13 15:48:30,720
2022-04-13 16:48:30,753
2022-04-13 17:48:30,785
2022-04-13 18:48:30,1090
2022-04-13 19:48:30,1003
2022-04-13 20:48:30,1371
2022-04-13 21:48:30,1298
2022-04-13 22:48:30,1447
2022-04-13 23:48:30,1460
2022-04-14 00:48:30,1202
2022-04-14 01:48:30,1079
2022-04-14 02:48:30,1357
2022-04-14 03:48:30,1666
2022-04-14 04:48:30,2074
2022-04-14 05:48:30,1847
2022-04-14 06:48:30,2091
2022-04-14 07:48:30,1565
2022-04-14 08:48:30,1363
2022-04-14 09:48:30,1235
