Time (Hour),Load (W)
2022-01-24 21:52:21,1055
2022-01-24 22:52:21,1025
2022-01-24 23:52:21,1155
2022-01-25 00:52:21,815
2022-01-25 01:52:21,949
2022-01-25 02:52:21,1015
2022-01-25 03:52:21,836
2022-01-25 04:52:21,999
2022-01-25 05:52:21,1206
2022-01-25 06:52:21,1681
2022-01-25 07:52:21,1697
2022-01-25 08:52:21,1777
2022-01-25 09:52:21,1723
2022-01-25 10:52:21,1571
2022-01-25 11:52:21,1531
2022-01-25 12:52:21,1768
2022-01-25 13:52:21,1408
2022-01-25 14:52:21,2020
2022-01-25 15:52:21,2624
2022-01-25 16:52:21,2490
2022-01-25 17:52:21,2248
2022-01-25 18:52:21,1884
2022-01-25 19:52:21,2086
2022-01-25 20:52:21,1384
2022-01-25 21:52:21,935
2022-01-25 22:52:21,744
2022-01-25 23:52:21,630
2022-01-26 00:52:21,564
2022-01-26 01:52:21,608
2022-01-26 02:52:21,686
2022-01-26 03:52:21,699
2022-01-26 04:52:21,690
2022-01-26 05:52:21,997
2022-01-26 06:52:21,888
2022-01-26 07:52:21,1155
2022-01-26 08:52:21,1230
2022-01-26 09:52:21,1091
2022-01-26 10:52:21,1087
2022-01-26 11:52:21,1130
2022-01-26 12:52:21,1192
2022-01-26 13:52:21,1222
2022-01-26 14:52:21,1358
2022-01-26 15:52:21,1771
2022-01-26 16:52:21,1697
2022-01-26 17:52:21,1670
2022-01-26 18:52:21,1691
2022-01-26 19:52:21,1461
2022-01-26 20:52:21,1329
2022-01-26 21:52:21,941
2022-01-26 22:52:21,806
2022-01-26 23:52:21,713
2022-01-27 00:52:21,543
2022-01-27 01:52:21,598
2022-01-27 02:52:21,510
2022-01-27 03:52:21,617
2022-01-27 04:52:21,812
2022-01-27 05:52:21,942
2022-01-27 06:52:21,1206
2022-01-27 07:52:21,1148
2022-01-27 08:52:21,978
2022-01-27 09:52:21,1319
2022-01-27 10:52:21,1201
2022-01-27 11:52:21,960
2022-01-27 12:52:21,1167
2022-01-27 13:52:21,996
2022-01-27 14:52:21,1274
2022-01-27 15:52:21,1781
2022-01-27 16:52:21,1826
2022-01-27 17:52:21,1510
2022-01-27 18:52:21,1524
2022-01-27 19:52:21,1215
2022-01-27 20:52:21,1265
2022-01-27 21:52:21,729
2022-01-27 22:52:21,766
2022-01-27 23:52:21,778
2022-01-28 00:52:21,636
2022-01-28 01:52:21,613
2022-01-28 02:52:21,655
2022-01-28 03:52:21,648
2022-01-28 04:52:21,741
2022-01-28 05:52:21,1008
2022-01-28 06:52:21,1187
2022-01-28 07:52:21,1264
2022-01-28 08:52:21,1104
2022-01-28 09:52:21,1033
2022-01-28 10:52:21,1208
2022-01-28 11:52:21,1029
2022-01-28 12:52:21,1190
2022-01-28 13:52:21,1263
2022-01-28 14:52:21,1463
2022-01-28 15:52:21,1827
2022-01-28 16:52:21,1844
2022-01-28 17:52:21,1467
2022-01-28 18:52:21,1656
2022-01-28 19:52:21,1419
2022-01-28 20:52:21,1090
2022-01-28 21:52:21,745
2022-01-28 22:52:21,822
2022-01-28 23:52:21,651
2022-01-29 00:52:21,627
2022-01-29 01:52:21,513
2022-01-29 02:52:21,663
2022-01-29 03:52:21,607
2022-01-29 04:52:21,753
2022-01-29 05:52:21,819
2022-01-29 06:52:21,896
2022-01-29 07:52:21,973
2022-01-29 08:52:21,1290
2022-01-29 09:52:21,1020
2022-01-29 10:52:21,1005
2022-01-29 11:52:21,1064
