Datetime,Load
2022-04-07 10:40:38,605
2022-04-07 11:40:38,563
2022-04-07 12:40:38,489
2022-04-07 13:40:38,494
2022-04-07 14:40:38,467
2022-04-07 15:40:38,387
2022-04-07 16:40:38,467
2022-04-07 17:40:38,633
2022-04-07 18:40:38,701
2022-04-07 19:40:38,708
2022-04-07 20:40:38,662
2022-04-07 21:40:38,866
2022-04-07 22:40:38,763
2022-04-07 23:40:38,907
2022-04-08 00:40:38,831
2022-04-08 01:40:38,692
2022-04-08 02:40:38,842
2022-04-08 03:40:38,921
2022-04-08 04:40:38,1243
2022-04-08 05:40:38,1232
2022-04-08 06:40:38,1069
2022-04-08 07:40:38,1010
2022-04-08 08:40:38,902
2022-04-08 09:40:38,883
