Datetime,Load
2022-04-07 10:48:34,1619
2022-04-07 11:48:34,1182
2022-04-07 12:48:34,1181
2022-04-07 13:48:34,1187
2022-04-07 14:48:34,1052
2022-04-07 15:48:34,1195
2022-04-07 16:48:34,1157
2022-04-07 17:48:34,1492
2022-04-07 18:48:34,1386
2022-04-07 19:48:34,1513
2022-04-07 20:48:34,1560
2022-04-07 21:48:34,2031
2022-04-07 22:48:34,1894
2022-04-07 23:48:34,1899
2022-04-08 00:48:34,1791
2022-04-08 01:48:34,1872
2022-04-08 02:48:34,1962
2022-04-08 03:48:34,2511
2022-04-08 04:48:34,3138
2022-04-08 05:48:34,3176
2022-04-08 06:48:34,3114
2022-04-08 07:48:34,2383
2022-04-08 08:48:34,2450
2022-04-08 09:48:34,2105
2022-04-08 10:48:34,1276
2022-04-08 11:48:34,1027
2022-04-08 12:48:34,995
2022-04-08 13:48:34,851
2022-04-08 14:48:34,814
2022-04-08 15:48:34,968
2022-04-08 16:48:34,951
2022-04-08 17:48:34,1245
2022-04-08 18:48:34,1341
2022-04-08 19:48:34,1617
2022-04-08 20:48:34,1738
2022-04-08 21:48:34,1844
2022-04-08 22:48:34,1695
2022-04-08 23:48:34,1825
2022-04-09 00:48:34,1493
2022-04-09 01:48:34,1673
2022-04-09 02:48:34,1635
2022-04-09 03:48:34,1863
2022-04-09 04:48:34,2473
2022-04-09 05:48:34,2275
2022-04-09 06:48:34,2340
2022-04-09 07:48:34,2283
2022-04-09 08:48:34,1887
2022-04-09 09:48:34,1472
2022-04-09 10:48:34,1256
2022-04-09 11:48:34,1083
2022-04-09 12:48:34,950
2022-04-09 13:48:34,863
2022-04-09 14:48:34,987
2022-04-09 15:48:34,870
2022-04-09 16:48:34,798
2022-04-09 17:48:34,993
2022-04-09 18:48:34,1251
2022-04-09 19:48:34,1151
2022-04-09 20:48:34,1585
2022-04-09 21:48:34,1644
2022-04-09 22:48:34,1865
2022-04-09 23:48:34,1522
2022-04-10 00:48:34,1742
2022-04-10 01:48:34,1488
2022-04-10 02:48:34,1575
2022-04-10 03:48:34,2011
2022-04-10 04:48:34,2520
2022-04-10 05:48:34,2186
2022-04-10 06:48:34,2014
2022-04-10 07:48:34,1790
2022-04-10 08:48:34,2181
2022-04-10 09:48:34,1826
2022-04-10 10:48:34,1057
2022-04-10 11:48:34,1095
2022-04-10 12:48:34,979
2022-04-10 13:48:34,1046
2022-04-10 14:48:34,944
2022-04-10 15:48:34,795
2022-04-10 16:48:34,969
2022-04-10 17:48:34,942
2022-04-10 18:48:34,1235
2022-04-10 19:48:34,1649
2022-04-10 20:48:34,1555
2022-04-10 21:48:34,1789
2022-04-10 22:48:34,1794
2022-04-10 23:48:34,1844
2022-04-11 00:48:34,1770
2022-04-11 01:48:34,1693
2022-04-11 02:48:34,1611
2022-04-11 03:48:34,1942
2022-04-11 04:48:34,2565
2022-04-11 05:48:34,2414
2022-04-11 06:48:34,2085
2022-04-11 07:48:34,1990
2022-04-11 08:48:34,1869
2022-04-11 09:48:34,1679
2022-04-11 10:48:34,1201
2022-04-11 11:48:34,1135
2022-04-11 12:48:34,860
2022-04-11 13:48:34,924
2022-04-11 14:48:34,719
2022-04-11 15:48:34,795
2022-04-11 16:48:34,950
2022-04-11 17:48:34,1100
2022-04-11 18:48:34,1083
2022-04-11 19:48:34,1129
2022-04-11 20:48:34,1298
2022-04-11 21:48:34,1645
2022-04-11 22:48:34,1660
2022-04-11 23:48:34,1844
2022-04-12 00:48:34,1455
2022-04-12 01:48:34,1349
2022-04-12 02:48:34,1726
2022-04-12 03:48:34,1893
2022-04-12 04:48:34,2560
2022-04-12 05:48:34,2364
2022-04-12 06:48:34,2050
2022-04-12 07:48:34,1804
2022-04-12 08:48:34,1658
2022-04-12 09:48:34,1815
2022-04-12 10:48:34,1030
2022-04-12 11:48:34,935
2022-04-12 12:48:34,904
2022-04-12 13:48:34,841
2022-04-12 14:48:34,734
2022-04-12 15:48:34,777
2022-04-12 16:48:34,929
2022-04-12 17:48:34,977
2022-04-12 18:48:34,1316
2022-04-12 19:48:34,1433
2022-04-12 20:48:34,1719
2022-04-12 21:48:34,1368
2022-04-12 22:48:34,1784
2022-04-12 23:48:34,1563
2022-04-13 00:48:34,1681
2022-04-13 01:48:34,1497
2022-04-13 02:48:34,1527
2022-04-13 03:48:34,1926
2022-04-13 04:48:34,2535
2022-04-13 05:48:34,2392
2022-04-13 06:48:34,2206
2022-04-13 07:48:34,2256
2022-04-13 08:48:34,1944
2022-04-13 09:48:34,1321
2022-04-13 10:48:34,1614
2022-04-13 11:48:34,1391
2022-04-13 12:48:34,1520
2022-04-13 13:48:34,1344
2022-04-13 14:48:34,1163
2022-04-13 15:48:34,1268
2022-04-13 16:48:34,1216
2022-04-13 17:48:34,1641
2022-04-13 18:48:34,1677
2022-04-13 19:48:34,1743
2022-04-13 20:48:34,2081
2022-04-13 21:48:34,2458
2022-04-13 22:48:34,2127
2022-04-13 23:48:34,2289
2022-04-14 00:48:34,2296
2022-04-14 01:48:34,1907
2022-04-14 02:48:34,2062
2022-04-14 03:48:34,2851
2022-04-14 04:48:34,3814
2022-04-14 05:48:34,3554
2022-04-14 06:48:34,3475
2022-04-14 07:48:34,2948
2022-04-14 08:48:34,2461
2022-04-14 09:48:34,2686
