Time (Hour),Load (W)
2022-01-24 21:52:18,640
2022-01-24 22:52:18,620
2022-01-24 23:52:18,575
2022-01-25 00:52:18,535
2022-01-25 01:52:18,393
2022-01-25 02:52:18,482
2022-01-25 03:52:18,416
2022-01-25 04:52:18,576
2022-01-25 05:52:18,749
2022-01-25 06:52:18,617
2022-01-25 07:52:18,890
2022-01-25 08:52:18,800
2022-01-25 09:52:18,974
2022-01-25 10:52:18,869
2022-01-25 11:52:18,854
2022-01-25 12:52:18,841
2022-01-25 13:52:18,843
2022-01-25 14:52:18,1146
2022-01-25 15:52:18,1380
2022-01-25 16:52:18,1421
2022-01-25 17:52:18,1217
2022-01-25 18:52:18,1312
2022-01-25 19:52:18,904
2022-01-25 20:52:18,871
2022-01-25 21:52:18,509
2022-01-25 22:52:18,385
2022-01-25 23:52:18,392
2022-01-26 00:52:18,342
2022-01-26 01:52:18,262
2022-01-26 02:52:18,264
2022-01-26 03:52:18,307
2022-01-26 04:52:18,407
2022-01-26 05:52:18,495
2022-01-26 06:52:18,403
2022-01-26 07:52:18,558
2022-01-26 08:52:18,688
2022-01-26 09:52:18,545
2022-01-26 10:52:18,668
2022-01-26 11:52:18,514
2022-01-26 12:52:18,498
2022-01-26 13:52:18,527
2022-01-26 14:52:18,722
2022-01-26 15:52:18,971
2022-01-26 16:52:18,929
2022-01-26 17:52:18,863
2022-01-26 18:52:18,838
2022-01-26 19:52:18,756
2022-01-26 20:52:18,522
2022-01-26 21:52:18,465
2022-01-26 22:52:18,420
2022-01-26 23:52:18,387
2022-01-27 00:52:18,313
2022-01-27 01:52:18,294
2022-01-27 02:52:18,317
2022-01-27 03:52:18,293
2022-01-27 04:52:18,412
2022-01-27 05:52:18,519
2022-01-27 06:52:18,445
2022-01-27 07:52:18,506
2022-01-27 08:52:18,570
2022-01-27 09:52:18,571
2022-01-27 10:52:18,635
2022-01-27 11:52:18,623
2022-01-27 12:52:18,540
2022-01-27 13:52:18,643
2022-01-27 14:52:18,689
2022-01-27 15:52:18,923
2022-01-27 16:52:18,950
2022-01-27 17:52:18,803
2022-01-27 18:52:18,690
2022-01-27 19:52:18,697
2022-01-27 20:52:18,572
2022-01-27 21:52:18,468
2022-01-27 22:52:18,371
2022-01-27 23:52:18,389
2022-01-28 00:52:18,333
2022-01-28 01:52:18,292
2022-01-28 02:52:18,316
2022-01-28 03:52:18,363
2022-01-28 04:52:18,414
2022-01-28 05:52:18,549
2022-01-28 06:52:18,608
2022-01-28 07:52:18,461
2022-01-28 08:52:18,585
2022-01-28 09:52:18,644
2022-01-28 10:52:18,571
2022-01-28 11:52:18,510
2022-01-28 12:52:18,589
2022-01-28 13:52:18,509
2022-01-28 14:52:18,784
2022-01-28 15:52:18,940
2022-01-28 16:52:18,826
2022-01-28 17:52:18,916
2022-01-28 18:52:18,885
2022-01-28 19:52:18,647
2022-01-28 20:52:18,551
2022-01-28 21:52:18,486
2022-01-28 22:52:18,403
2022-01-28 23:52:18,385
2022-01-29 00:52:18,278
2022-01-29 01:52:18,319
2022-01-29 02:52:18,329
2022-01-29 03:52:18,362
2022-01-29 04:52:18,369
2022-01-29 05:52:18,391
2022-01-29 06:52:18,493
2022-01-29 07:52:18,556
2022-01-29 08:52:18,680
2022-01-29 09:52:18,691
2022-01-29 10:52:18,538
2022-01-29 11:52:18,546
2022-01-29 12:52:18,502
2022-01-29 13:52:18,539
2022-01-29 14:52:18,789
2022-01-29 15:52:18,952
2022-01-29 16:52:18,828
2022-01-29 17:52:18,888
2022-01-29 18:52:18,825
2022-01-29 19:52:18,680
2022-01-29 20:52:18,535
2022-01-29 21:52:18,440
2022-01-29 22:52:18,349
2022-01-29 23:52:18,373
2022-01-30 00:52:18,350
2022-01-30 01:52:18,353
2022-01-30 02:52:18,282
2022-01-30 03:52:18,338
2022-01-30 04:52:18,420
2022-01-30 05:52:18,491
2022-01-30 06:52:18,538
2022-01-30 07:52:18,655
2022-01-30 08:52:18,678
2022-01-30 09:52:18,580
2022-01-30 10:52:18,654
2022-01-30 11:52:18,634
2022-01-30 12:52:18,621
2022-01-30 13:52:18,641
2022-01-30 14:52:18,732
2022-01-30 15:52:18,947
2022-01-30 16:52:18,959
2022-01-30 17:52:18,742
2022-01-30 18:52:18,868
2022-01-30 19:52:18,665
2022-01-30 20:52:18,512
2022-01-30 21:52:18,575
2022-01-30 22:52:18,559
2022-01-30 23:52:18,565
2022-01-31 00:52:18,506
2022-01-31 01:52:18,538
2022-01-31 02:52:18,507
2022-01-31 03:52:18,411
2022-01-31 04:52:18,533
2022-01-31 05:52:18,651
2022-01-31 06:52:18,683
2022-01-31 07:52:18,705
2022-01-31 08:52:18,756
2022-01-31 09:52:18,967
2022-01-31 10:52:18,754
2022-01-31 11:52:18,759
2022-01-31 12:52:18,906
2022-01-31 13:52:18,773
2022-01-31 14:52:18,1038
2022-01-31 15:52:18,1362
2022-01-31 16:52:18,1376
2022-01-31 17:52:18,1119
2022-01-31 18:52:18,1167
2022-01-31 19:52:18,1172
2022-01-31 20:52:18,901
2022-01-31 21:52:18,552
2022-01-31 22:52:18,530
2022-01-31 23:52:18,531
2022-02-01 00:52:18,463
2022-02-01 01:52:18,370
2022-02-01 02:52:18,488
2022-02-01 03:52:18,520
2022-02-01 04:52:18,609
2022-02-01 05:52:18,666
2022-02-01 06:52:18,896
2022-02-01 07:52:18,918
2022-02-01 08:52:18,943
2022-02-01 09:52:18,984
2022-02-01 10:52:18,979
2022-02-01 11:52:18,752
2022-02-01 12:52:18,859
2022-02-01 13:52:18,884
2022-02-01 14:52:18,969
2022-02-01 15:52:18,1314
2022-02-01 16:52:18,1285
2022-02-01 17:52:18,1130
2022-02-01 18:52:18,1197
2022-02-01 19:52:18,999
2022-02-01 20:52:18,720
