Datetime,Load
2022-04-07 10:40:42,1019
2022-04-07 11:40:42,831
2022-04-07 12:40:42,936
2022-04-07 13:40:42,671
2022-04-07 14:40:42,685
2022-04-07 15:40:42,707
2022-04-07 16:40:42,749
2022-04-07 17:40:42,912
2022-04-07 18:40:42,1032
2022-04-07 19:40:42,1333
2022-04-07 20:40:42,1591
2022-04-07 21:40:42,1419
2022-04-07 22:40:42,1642
2022-04-07 23:40:42,1287
2022-04-08 00:40:42,1409
2022-04-08 01:40:42,1460
2022-04-08 02:40:42,1416
2022-04-08 03:40:42,1798
2022-04-08 04:40:42,2294
2022-04-08 05:40:42,2104
2022-04-08 06:40:42,2028
2022-04-08 07:40:42,2029
2022-04-08 08:40:42,1970
2022-04-08 09:40:42,1210
