Datetime,Load
2022-04-07 10:48:28,887
2022-04-07 11:48:28,935
2022-04-07 12:48:28,766
2022-04-07 13:48:28,624
2022-04-07 14:48:28,684
2022-04-07 15:48:28,558
2022-04-07 16:48:28,679
2022-04-07 17:48:28,831
2022-04-07 18:48:28,956
2022-04-07 19:48:28,1014
2022-04-07 20:48:28,1383
2022-04-07 21:48:28,1388
2022-04-07 22:48:28,1478
2022-04-07 23:48:28,1305
2022-04-08 00:48:28,1264
2022-04-08 01:48:28,1186
2022-04-08 02:48:28,1201
2022-04-08 03:48:28,1524
2022-04-08 04:48:28,2142
2022-04-08 05:48:28,1804
2022-04-08 06:48:28,1630
2022-04-08 07:48:28,1855
2022-04-08 08:48:28,1672
2022-04-08 09:48:28,1144
2022-04-08 10:48:28,844
2022-04-08 11:48:28,750
2022-04-08 12:48:28,595
2022-04-08 13:48:28,596
2022-04-08 14:48:28,521
2022-04-08 15:48:28,546
2022-04-08 16:48:28,536
2022-04-08 17:48:28,636
2022-04-08 18:48:28,902
2022-04-08 19:48:28,950
2022-04-08 20:48:28,986
2022-04-08 21:48:28,1104
2022-04-08 22:48:28,1234
2022-04-08 23:48:28,1067
2022-04-09 00:48:28,1126
2022-04-09 01:48:28,914
2022-04-09 02:48:28,955
2022-04-09 03:48:28,1357
2022-04-09 04:48:28,1668
2022-04-09 05:48:28,1739
2022-04-09 06:48:28,1379
2022-04-09 07:48:28,1456
2022-04-09 08:48:28,1209
2022-04-09 09:48:28,877
2022-04-09 10:48:28,715
2022-04-09 11:48:28,643
2022-04-09 12:48:28,706
2022-04-09 13:48:28,629
2022-04-09 14:48:28,639
2022-04-09 15:48:28,605
2022-04-09 16:48:28,560
2022-04-09 17:48:28,750
2022-04-09 18:48:28,724
2022-04-09 19:48:28,1034
2022-04-09 20:48:28,1223
2022-04-09 21:48:28,1198
2022-04-09 22:48:28,960
2022-04-09 23:48:28,1049
2022-04-10 00:48:28,1053
2022-04-10 01:48:28,1065
2022-04-10 02:48:28,1049
2022-04-10 03:48:28,1272
2022-04-10 04:48:28,1724
2022-04-10 05:48:28,1471
2022-04-10 06:48:28,1654
2022-04-10 07:48:28,1506
2022-04-10 08:48:28,1139
2022-04-10 09:48:28,980
2022-04-10 10:48:28,747
2022-04-10 11:48:28,646
2022-04-10 12:48:28,583
2022-04-10 13:48:28,536
2022-04-10 14:48:28,496
2022-04-10 15:48:28,502
2022-04-10 16:48:28,581
2022-04-10 17:48:28,685
2022-04-10 18:48:28,833
2022-04-10 19:48:28,1066
2022-04-10 20:48:28,1193
2022-04-10 21:48:28,1218
2022-04-10 22:48:28,1169
2022-04-10 23:48:28,1084
2022-04-11 00:48:28,1107
2022-04-11 01:48:28,1014
2022-04-11 02:48:28,987
2022-04-11 03:48:28,1365
2022-04-11 04:48:28,1659
2022-04-11 05:48:28,1632
2022-04-11 06:48:28,1534
2022-04-11 07:48:28,1498
2022-04-11 08:48:28,1233
2022-04-11 09:48:28,1041
2022-04-11 10:48:28,890
2022-04-11 11:48:28,738
2022-04-11 12:48:28,637
2022-04-11 13:48:28,671
2022-04-11 14:48:28,566
2022-04-11 15:48:28,586
2022-04-11 16:48:28,515
2022-04-11 17:48:28,669
2022-04-11 18:48:28,809
2022-04-11 19:48:28,1130
2022-04-11 20:48:28,933
2022-04-11 21:48:28,1114
2022-04-11 22:48:28,1048
2022-04-11 23:48:28,947
2022-04-12 00:48:28,1139
2022-04-12 01:48:28,1093
2022-04-12 02:48:28,941
2022-04-12 03:48:28,1212
2022-04-12 04:48:28,1745
2022-04-12 05:48:28,1735
2022-04-12 06:48:28,1517
2022-04-12 07:48:28,1432
2022-04-12 08:48:28,1351
2022-04-12 09:48:28,901
2022-04-12 10:48:28,892
2022-04-12 11:48:28,716
2022-04-12 12:48:28,666
2022-04-12 13:48:28,528
2022-04-12 14:48:28,628
2022-04-12 15:48:28,594
2022-04-12 16:48:28,652
2022-04-12 17:48:28,784
2022-04-12 18:48:28,935
2022-04-12 19:48:28,891
2022-04-12 20:48:28,820
2022-04-12 21:48:28,995
2022-04-12 22:48:28,994
2022-04-12 23:48:28,1152
2022-04-13 00:48:28,936
2022-04-13 01:48:28,1043
2022-04-13 02:48:28,923
2022-04-13 03:48:28,1400
2022-04-13 04:48:28,1663
2022-04-13 05:48:28,1634
2022-04-13 06:48:28,1406
2022-04-13 07:48:28,1329
2022-04-13 08:48:28,1129
2022-04-13 09:48:28,1115
2022-04-13 10:48:28,1235
2022-04-13 11:48:28,886
2022-04-13 12:48:28,799
2022-04-13 13:48:28,811
2022-04-13 14:48:28,708
2022-04-13 15:48:28,866
2022-04-13 16:48:28,749
2022-04-13 17:48:28,1085
2022-04-13 18:48:28,1160
2022-04-13 19:48:28,1206
2022-04-13 20:48:28,1285
2022-04-13 21:48:28,1649
2022-04-13 22:48:28,1514
2022-04-13 23:48:28,1414
2022-04-14 00:48:28,1701
2022-04-14 01:48:28,1262
2022-04-14 02:48:28,1294
2022-04-14 03:48:28,1983
2022-04-14 04:48:28,2444
2022-04-14 05:48:28,2469
2022-04-14 06:48:28,2184
2022-04-14 07:48:28,2245
2022-04-14 08:48:28,2054
2022-04-14 09:48:28,1651
