Datetime,Load
2022-04-07 10:48:34,1887
2022-04-07 11:48:34,1601
2022-04-07 12:48:34,1462
2022-04-07 13:48:34,1428
2022-04-07 14:48:34,1632
2022-04-07 15:48:34,1581
2022-04-07 16:48:34,1284
2022-04-07 17:48:34,1897
2022-04-07 18:48:34,2026
2022-04-07 19:48:34,2042
2022-04-07 20:48:34,2393
2022-04-07 21:48:34,2243
2022-04-07 22:48:34,3120
2022-04-07 23:48:34,2618
2022-04-08 00:48:34,2586
2022-04-08 01:48:34,2224
2022-04-08 02:48:34,2659
2022-04-08 03:48:34,3048
2022-04-08 04:48:34,4308
2022-04-08 05:48:34,3760
2022-04-08 06:48:34,3676
2022-04-08 07:48:34,3389
2022-04-08 08:48:34,3420
2022-04-08 09:48:34,2534
2022-04-08 10:48:34,1447
2022-04-08 11:48:34,1209
2022-04-08 12:48:34,1114
2022-04-08 13:48:34,923
2022-04-08 14:48:34,1053
2022-04-08 15:48:34,1042
2022-04-08 16:48:34,1086
2022-04-08 17:48:34,1209
2022-04-08 18:48:34,1396
2022-04-08 19:48:34,1461
2022-04-08 20:48:34,1405
2022-04-08 21:48:34,1709
2022-04-08 22:48:34,1638
2022-04-08 23:48:34,1759
2022-04-09 00:48:34,1781
2022-04-09 01:48:34,1835
2022-04-09 02:48:34,1849
2022-04-09 03:48:34,2009
2022-04-09 04:48:34,2823
2022-04-09 05:48:34,2596
2022-04-09 06:48:34,2438
2022-04-09 07:48:34,2083
2022-04-09 08:48:34,2202
2022-04-09 09:48:34,1529
2022-04-09 10:48:34,1263
2022-04-09 11:48:34,1038
2022-04-09 12:48:34,1021
2022-04-09 13:48:34,1114
2022-04-09 14:48:34,957
2022-04-09 15:48:34,814
2022-04-09 16:48:34,1059
2022-04-09 17:48:34,1265
2022-04-09 18:48:34,1433
2022-04-09 19:48:34,1840
2022-04-09 20:48:34,1387
2022-04-09 21:48:34,1569
2022-04-09 22:48:34,2120
2022-04-09 23:48:34,1921
2022-04-10 00:48:34,1775
2022-04-10 01:48:34,1555
2022-04-10 02:48:34,1917
2022-04-10 03:48:34,2147
2022-04-10 04:48:34,2815
2022-04-10 05:48:34,2853
2022-04-10 06:48:34,2698
2022-04-10 07:48:34,2337
2022-04-10 08:48:34,1849
2022-04-10 09:48:34,2016
2022-04-10 10:48:34,1244
2022-04-10 11:48:34,1177
2022-04-10 12:48:34,904
2022-04-10 13:48:34,1116
2022-04-10 14:48:34,1033
2022-04-10 15:48:34,1047
2022-04-10 16:48:34,939
2022-04-10 17:48:34,1369
2022-04-10 18:48:34,1632
2022-04-10 19:48:34,1692
2022-04-10 20:48:34,1359
2022-04-10 21:48:34,1731
2022-04-10 22:48:34,1759
2022-04-10 23:48:34,1853
2022-04-11 00:48:34,1698
2022-04-11 01:48:34,1544
2022-04-11 02:48:34,1696
2022-04-11 03:48:34,2037
2022-04-11 04:48:34,2904
2022-04-11 05:48:34,2764
2022-04-11 06:48:34,2718
2022-04-11 07:48:34,2636
2022-04-11 08:48:34,2010
2022-04-11 09:48:34,1794
2022-04-11 10:48:34,1176
2022-04-11 11:48:34,1300
2022-04-11 12:48:34,962
2022-04-11 13:48:34,1176
2022-04-11 14:48:34,881
2022-04-11 15:48:34,895
2022-04-11 16:48:34,1030
2022-04-11 17:48:34,1092
2022-04-11 18:48:34,1652
2022-04-11 19:48:34,1351
2022-04-11 20:48:34,1769
2022-04-11 21:48:34,1961
2022-04-11 22:48:34,1894
2022-04-11 23:48:34,1654
2022-04-12 00:48:34,1801
2022-04-12 01:48:34,1471
2022-04-12 02:48:34,1970
2022-04-12 03:48:34,2058
2022-04-12 04:48:34,2765
2022-04-12 05:48:34,2790
2022-04-12 06:48:34,2578
2022-04-12 07:48:34,2091
2022-04-12 08:48:34,1929
2022-04-12 09:48:34,1552
2022-04-12 10:48:34,1425
2022-04-12 11:48:34,1252
2022-04-12 12:48:34,990
2022-04-12 13:48:34,989
2022-04-12 14:48:34,816
2022-04-12 15:48:34,995
2022-04-12 16:48:34,878
2022-04-12 17:48:34,1338
2022-04-12 18:48:34,1194
2022-04-12 19:48:34,1547
2022-04-12 20:48:34,1359
2022-04-12 21:48:34,1715
2022-04-12 22:48:34,1593
2022-04-12 23:48:34,1947
2022-04-13 00:48:34,1497
2022-04-13 01:48:34,1614
2022-04-13 02:48:34,1648
2022-04-13 03:48:34,2243
2022-04-13 04:48:34,2787
2022-04-13 05:48:34,2686
2022-04-13 06:48:34,2748
2022-04-13 07:48:34,2161
2022-04-13 08:48:34,2226
2022-04-13 09:48:34,1476
2022-04-13 10:48:34,1596
2022-04-13 11:48:34,1370
2022-04-13 12:48:34,1397
2022-04-13 13:48:34,1269
2022-04-13 14:48:34,1345
2022-04-13 15:48:34,1093
2022-04-13 16:48:34,1083
2022-04-13 17:48:34,1680
2022-04-13 18:48:34,1782
2022-04-13 19:48:34,1906
2022-04-13 20:48:34,1759
2022-04-13 21:48:34,2015
2022-04-13 22:48:34,2558
2022-04-13 23:48:34,1955
2022-04-14 00:48:34,2267
2022-04-14 01:48:34,2223
2022-04-14 02:48:34,2400
2022-04-14 03:48:34,2688
2022-04-14 04:48:34,3471
2022-04-14 05:48:34,3031
2022-04-14 06:48:34,3379
2022-04-14 07:48:34,3126
2022-04-14 08:48:34,2250
2022-04-14 09:48:34,2560
