Time (Hour),Load (W)
2022-01-24 21:52:21,655
2022-01-24 22:52:21,637
2022-01-24 23:52:21,578
2022-01-25 00:52:21,405
2022-01-25 01:52:21,508
2022-01-25 02:52:21,457
2022-01-25 03:52:21,440
2022-01-25 04:52:21,508
2022-01-25 05:52:21,602
2022-01-25 06:52:21,758
2022-01-25 07:52:21,660
2022-01-25 08:52:21,913
2022-01-25 09:52:21,859
2022-01-25 10:52:21,846
2022-01-25 11:52:21,748
2022-01-25 12:52:21,822
2022-01-25 13:52:21,889
2022-01-25 14:52:21,1129
2022-01-25 15:52:21,1380
2022-01-25 16:52:21,1399
2022-01-25 17:52:21,1319
2022-01-25 18:52:21,1197
2022-01-25 19:52:21,1151
2022-01-25 20:52:21,887
2022-01-25 21:52:21,425
2022-01-25 22:52:21,332
2022-01-25 23:52:21,308
2022-01-26 00:52:21,346
2022-01-26 01:52:21,247
2022-01-26 02:52:21,332
2022-01-26 03:52:21,294
2022-01-26 04:52:21,422
2022-01-26 05:52:21,367
2022-01-26 06:52:21,438
2022-01-26 07:52:21,527
2022-01-26 08:52:21,528
2022-01-26 09:52:21,666
2022-01-26 10:52:21,516
2022-01-26 11:52:21,512
2022-01-26 12:52:21,579
2022-01-26 13:52:21,591
2022-01-26 14:52:21,684
2022-01-26 15:52:21,874
2022-01-26 16:52:21,778
2022-01-26 17:52:21,868
2022-01-26 18:52:21,829
2022-01-26 19:52:21,624
2022-01-26 20:52:21,589
2022-01-26 21:52:21,481
2022-01-26 22:52:21,411
2022-01-26 23:52:21,305
2022-01-27 00:52:21,282
2022-01-27 01:52:21,306
2022-01-27 02:52:21,338
2022-01-27 03:52:21,264
2022-01-27 04:52:21,434
2022-01-27 05:52:21,440
2022-01-27 06:52:21,598
2022-01-27 07:52:21,496
2022-01-27 08:52:21,481
2022-01-27 09:52:21,605
2022-01-27 10:52:21,653
2022-01-27 11:52:21,487
2022-01-27 12:52:21,541
2022-01-27 13:52:21,482
2022-01-27 14:52:21,729
2022-01-27 15:52:21,875
2022-01-27 16:52:21,795
2022-01-27 17:52:21,808
2022-01-27 18:52:21,823
2022-01-27 19:52:21,693
2022-01-27 20:52:21,504
2022-01-27 21:52:21,479
2022-01-27 22:52:21,394
2022-01-27 23:52:21,340
2022-01-28 00:52:21,267
2022-01-28 01:52:21,261
2022-01-28 02:52:21,343
2022-01-28 03:52:21,267
2022-01-28 04:52:21,448
2022-01-28 05:52:21,365
2022-01-28 06:52:21,510
2022-01-28 07:52:21,595
2022-01-28 08:52:21,649
2022-01-28 09:52:21,557
2022-01-28 10:52:21,589
2022-01-28 11:52:21,587
2022-01-28 12:52:21,535
2022-01-28 13:52:21,496
2022-01-28 14:52:21,640
2022-01-28 15:52:21,905
2022-01-28 16:52:21,813
2022-01-28 17:52:21,739
2022-01-28 18:52:21,710
2022-01-28 19:52:21,603
2022-01-28 20:52:21,553
2022-01-28 21:52:21,456
2022-01-28 22:52:21,345
2022-01-28 23:52:21,312
2022-01-29 00:52:21,274
2022-01-29 01:52:21,321
2022-01-29 02:52:21,322
2022-01-29 03:52:21,313
2022-01-29 04:52:21,357
2022-01-29 05:52:21,378
2022-01-29 06:52:21,469
2022-01-29 07:52:21,551
2022-01-29 08:52:21,623
2022-01-29 09:52:21,649
2022-01-29 10:52:21,532
2022-01-29 11:52:21,476
2022-01-29 12:52:21,532
2022-01-29 13:52:21,625
2022-01-29 14:52:21,750
2022-01-29 15:52:21,892
2022-01-29 16:52:21,822
2022-01-29 17:52:21,871
2022-01-29 18:52:21,822
2022-01-29 19:52:21,706
2022-01-29 20:52:21,619
2022-01-29 21:52:21,441
2022-01-29 22:52:21,391
2022-01-29 23:52:21,321
2022-01-30 00:52:21,315
2022-01-30 01:52:21,251
2022-01-30 02:52:21,276
2022-01-30 03:52:21,341
2022-01-30 04:52:21,358
2022-01-30 05:52:21,396
2022-01-30 06:52:21,540
2022-01-30 07:52:21,625
2022-01-30 08:52:21,600
2022-01-30 09:52:21,517
2022-01-30 10:52:21,601
2022-01-30 11:52:21,601
2022-01-30 12:52:21,515
2022-01-30 13:52:21,578
2022-01-30 14:52:21,694
2022-01-30 15:52:21,898
2022-01-30 16:52:21,838
2022-01-30 17:52:21,716
2022-01-30 18:52:21,723
2022-01-30 19:52:21,621
2022-01-30 20:52:21,585
2022-01-30 21:52:21,596
2022-01-30 22:52:21,545
2022-01-30 23:52:21,472
2022-01-31 00:52:21,464
2022-01-31 01:52:21,521
2022-01-31 02:52:21,415
2022-01-31 03:52:21,477
2022-01-31 04:52:21,605
2022-01-31 05:52:21,748
2022-01-31 06:52:21,598
2022-01-31 07:52:21,856
2022-01-31 08:52:21,743
2022-01-31 09:52:21,737
2022-01-31 10:52:21,942
2022-01-31 11:52:21,868
2022-01-31 12:52:21,690
2022-01-31 13:52:21,875
2022-01-31 14:52:21,1081
2022-01-31 15:52:21,1305
2022-01-31 16:52:21,1269
2022-01-31 17:52:21,1182
2022-01-31 18:52:21,1139
2022-01-31 19:52:21,1064
2022-01-31 20:52:21,744
2022-01-31 21:52:21,518
2022-01-31 22:52:21,446
2022-01-31 23:52:21,417
2022-02-01 00:52:21,391
2022-02-01 01:52:21,410
2022-02-01 02:52:21,422
2022-02-01 03:52:21,374
2022-02-01 04:52:21,532
2022-02-01 05:52:21,566
2022-02-01 06:52:21,736
2022-02-01 07:52:21,709
2022-02-01 08:52:21,816
2022-02-01 09:52:21,852
2022-02-01 10:52:21,852
2022-02-01 11:52:21,726
2022-02-01 12:52:21,690
2022-02-01 13:52:21,823
2022-02-01 14:52:21,1017
2022-02-01 15:52:21,1228
2022-02-01 16:52:21,1085
2022-02-01 17:52:21,1211
2022-02-01 18:52:21,1134
2022-02-01 19:52:21,920
2022-02-01 20:52:21,837
2022-02-01 21:52:21,445
2022-02-01 22:52:21,411
2022-02-01 23:52:21,355
2022-02-02 00:52:21,343
2022-02-02 01:52:21,353
2022-02-02 02:52:21,341
2022-02-02 03:52:21,286
2022-02-02 04:52:21,371
2022-02-02 05:52:21,418
2022-02-02 06:52:21,519
2022-02-02 07:52:21,619
2022-02-02 08:52:21,649
2022-02-02 09:52:21,622
2022-02-02 10:52:21,520
2022-02-02 11:52:21,495
2022-02-02 12:52:21,493
2022-02-02 13:52:21,492
2022-02-02 14:52:21,740
2022-02-02 15:52:21,905
2022-02-02 16:52:21,873
2022-02-02 17:52:21,830
2022-02-02 18:52:21,693
2022-02-02 19:52:21,622
2022-02-02 20:52:21,459
2022-02-02 21:52:21,398
2022-02-02 22:52:21,385
2022-02-02 23:52:21,312
2022-02-03 00:52:21,323
2022-02-03 01:52:21,320
2022-02-03 02:52:21,278
2022-02-03 03:52:21,280
2022-02-03 04:52:21,434
2022-02-03 05:52:21,408
2022-02-03 06:52:21,533
2022-02-03 07:52:21,432
2022-02-03 08:52:21,517
2022-02-03 09:52:21,569
2022-02-03 10:52:21,619
2022-02-03 11:52:21,539
2022-02-03 12:52:21,522
2022-02-03 13:52:21,627
2022-02-03 14:52:21,732
2022-02-03 15:52:21,874
2022-02-03 16:52:21,795
2022-02-03 17:52:21,886
2022-02-03 18:52:21,640
2022-02-03 19:52:21,705
2022-02-03 20:52:21,510
2022-02-03 21:52:21,475
2022-02-03 22:52:21,330
2022-02-03 23:52:21,336
2022-02-04 00:52:21,299
2022-02-04 01:52:21,316
2022-02-04 02:52:21,278
2022-02-04 03:52:21,324
2022-02-04 04:52:21,420
2022-02-04 05:52:21,519
2022-02-04 06:52:21,536
2022-02-04 07:52:21,626
2022-02-04 08:52:21,576
2022-02-04 09:52:21,527
2022-02-04 10:52:21,615
2022-02-04 11:52:21,576
2022-02-04 12:52:21,543
2022-02-04 13:52:21,571
2022-02-04 14:52:21,718
2022-02-04 15:52:21,890
2022-02-04 16:52:21,804
2022-02-04 17:52:21,882
2022-02-04 18:52:21,665
2022-02-04 19:52:21,645
2022-02-04 20:52:21,503
2022-02-04 21:52:21,423
2022-02-04 22:52:21,355
2022-02-04 23:52:21,345
2022-02-05 00:52:21,338
2022-02-05 01:52:21,301
2022-02-05 02:52:21,285
2022-02-05 03:52:21,266
2022-02-05 04:52:21,350
2022-02-05 05:52:21,501
2022-02-05 06:52:21,410
2022-02-05 07:52:21,549
2022-02-05 08:52:21,650
2022-02-05 09:52:21,521
2022-02-05 10:52:21,555
2022-02-05 11:52:21,628
2022-02-05 12:52:21,544
2022-02-05 13:52:21,514
2022-02-05 14:52:21,714
2022-02-05 15:52:21,878
2022-02-05 16:52:21,873
2022-02-05 17:52:21,823
2022-02-05 18:52:21,799
2022-02-05 19:52:21,595
2022-02-05 20:52:21,497
2022-02-05 21:52:21,453
2022-02-05 22:52:21,335
2022-02-05 23:52:21,377
2022-02-06 00:52:21,308
2022-02-06 01:52:21,277
2022-02-06 02:52:21,287
2022-02-06 03:52:21,344
2022-02-06 04:52:21,428
2022-02-06 05:52:21,499
2022-02-06 06:52:21,539
2022-02-06 07:52:21,431
2022-02-06 08:52:21,511
2022-02-06 09:52:21,641
2022-02-06 10:52:21,601
2022-02-06 11:52:21,470
2022-02-06 12:52:21,526
2022-02-06 13:52:21,486
2022-02-06 14:52:21,678
2022-02-06 15:52:21,920
2022-02-06 16:52:21,824
2022-02-06 17:52:21,764
2022-02-06 18:52:21,663
2022-02-06 19:52:21,744
2022-02-06 20:52:21,592
2022-02-06 21:52:21,553
2022-02-06 22:52:21,495
2022-02-06 23:52:21,476
2022-02-07 00:52:21,509
2022-02-07 01:52:21,507
2022-02-07 02:52:21,439
2022-02-07 03:52:21,513
2022-02-07 04:52:21,516
2022-02-07 05:52:21,675
2022-02-07 06:52:21,589
2022-02-07 07:52:21,778
2022-02-07 08:52:21,711
2022-02-07 09:52:21,782
2022-02-07 10:52:21,745
2022-02-07 11:52:21,890
2022-02-07 12:52:21,702
2022-02-07 13:52:21,908
2022-02-07 14:52:21,991
2022-02-07 15:52:21,1329
2022-02-07 16:52:21,1186
2022-02-07 17:52:21,1147
2022-02-07 18:52:21,1019
2022-02-07 19:52:21,949
2022-02-07 20:52:21,754
