Time (Hour),Load (W)
2022-01-24 21:52:20,1358
2022-01-24 22:52:20,1265
2022-01-24 23:52:20,1136
2022-01-25 00:52:20,1132
2022-01-25 01:52:20,1088
2022-01-25 02:52:20,918
2022-01-25 03:52:20,880
2022-01-25 04:52:20,1197
2022-01-25 05:52:20,1291
2022-01-25 06:52:20,1541
2022-01-25 07:52:20,1999
2022-01-25 08:52:20,1569
2022-01-25 09:52:20,2006
2022-01-25 10:52:20,1693
2022-01-25 11:52:20,1669
2022-01-25 12:52:20,1509
2022-01-25 13:52:20,1572
2022-01-25 14:52:20,2171
2022-01-25 15:52:20,2913
2022-01-25 16:52:20,2726
2022-01-25 17:52:20,2326
2022-01-25 18:52:20,2023
2022-01-25 19:52:20,2354
2022-01-25 20:52:20,1666
2022-01-25 21:52:20,727
2022-01-25 22:52:20,731
2022-01-25 23:52:20,744
2022-01-26 00:52:20,696
2022-01-26 01:52:20,583
2022-01-26 02:52:20,549
2022-01-26 03:52:20,663
2022-01-26 04:52:20,882
2022-01-26 05:52:20,738
2022-01-26 06:52:20,989
2022-01-26 07:52:20,867
2022-01-26 08:52:20,1233
2022-01-26 09:52:20,1211
2022-01-26 10:52:20,1266
2022-01-26 11:52:20,1230
2022-01-26 12:52:20,1079
2022-01-26 13:52:20,1047
2022-01-26 14:52:20,1266
2022-01-26 15:52:20,1739
2022-01-26 16:52:20,1673
2022-01-26 17:52:20,1730
2022-01-26 18:52:20,1481
2022-01-26 19:52:20,1509
2022-01-26 20:52:20,1137
2022-01-26 21:52:20,758
2022-01-26 22:52:20,677
2022-01-26 23:52:20,693
2022-01-27 00:52:20,594
2022-01-27 01:52:20,601
2022-01-27 02:52:20,491
2022-01-27 03:52:20,684
2022-01-27 04:52:20,839
2022-01-27 05:52:20,885
2022-01-27 06:52:20,1065
2022-01-27 07:52:20,1016
2022-01-27 08:52:20,1088
2022-01-27 09:52:20,1015
2022-01-27 10:52:20,1238
2022-01-27 11:52:20,989
2022-01-27 12:52:20,1132
2022-01-27 13:52:20,1028
2022-01-27 14:52:20,1333
2022-01-27 15:52:20,1767
2022-01-27 16:52:20,1567
2022-01-27 17:52:20,1690
2022-01-27 18:52:20,1503
2022-01-27 19:52:20,1367
2022-01-27 20:52:20,1310
2022-01-27 21:52:20,758
2022-01-27 22:52:20,803
2022-01-27 23:52:20,587
2022-01-28 00:52:20,697
2022-01-28 01:52:20,666
2022-01-28 02:52:20,653
2022-01-28 03:52:20,582
2022-01-28 04:52:20,782
2022-01-28 05:52:20,801
2022-01-28 06:52:20,952
2022-01-28 07:52:20,1259
2022-01-28 08:52:20,1168
2022-01-28 09:52:20,1056
2022-01-28 10:52:20,1091
2022-01-28 11:52:20,1039
2022-01-28 12:52:20,940
2022-01-28 13:52:20,1158
2022-01-28 14:52:20,1370
2022-01-28 15:52:20,1737
2022-01-28 16:52:20,1675
2022-01-28 17:52:20,1519
2022-01-28 18:52:20,1644
2022-01-28 19:52:20,1415
2022-01-28 20:52:20,1202
2022-01-28 21:52:20,729
2022-01-28 22:52:20,741
2022-01-28 23:52:20,683
2022-01-29 00:52:20,669
2022-01-29 01:52:20,562
2022-01-29 02:52:20,479
2022-01-29 03:52:20,680
2022-01-29 04:52:20,793
2022-01-29 05:52:20,754
2022-01-29 06:52:20,825
2022-01-29 07:52:20,1234
2022-01-29 08:52:20,1264
2022-01-29 09:52:20,1022
2022-01-29 10:52:20,1146
2022-01-29 11:52:20,962
2022-01-29 12:52:20,1111
2022-01-29 13:52:20,1079
2022-01-29 14:52:20,1496
2022-01-29 15:52:20,1827
2022-01-29 16:52:20,1771
2022-01-29 17:52:20,1731
2022-01-29 18:52:20,1443
2022-01-29 19:52:20,1216
2022-01-29 20:52:20,1119
2022-01-29 21:52:20,824
2022-01-29 22:52:20,797
2022-01-29 23:52:20,688
2022-01-30 00:52:20,566
2022-01-30 01:52:20,498
2022-01-30 02:52:20,588
2022-01-30 03:52:20,622
2022-01-30 04:52:20,657
2022-01-30 05:52:20,815
2022-01-30 06:52:20,836
2022-01-30 07:52:20,1146
2022-01-30 08:52:20,1176
2022-01-30 09:52:20,1008
2022-01-30 10:52:20,1236
2022-01-30 11:52:20,1216
2022-01-30 12:52:20,1085
2022-01-30 13:52:20,1188
2022-01-30 14:52:20,1275
2022-01-30 15:52:20,1779
2022-01-30 16:52:20,1630
2022-01-30 17:52:20,1391
2022-01-30 18:52:20,1520
2022-01-30 19:52:20,1311
2022-01-30 20:52:20,1175
2022-01-30 21:52:20,1289
2022-01-30 22:52:20,1103
2022-01-30 23:52:20,829
2022-01-31 00:52:20,977
2022-01-31 01:52:20,777
2022-01-31 02:52:20,814
2022-01-31 03:52:20,851
2022-01-31 04:52:20,1195
2022-01-31 05:52:20,1098
2022-01-31 06:52:20,1467
2022-01-31 07:52:20,1203
2022-01-31 08:52:20,1401
2022-01-31 09:52:20,1755
2022-01-31 10:52:20,1623
2022-01-31 11:52:20,1654
2022-01-31 12:52:20,1535
2022-01-31 13:52:20,1338
2022-01-31 14:52:20,1767
2022-01-31 15:52:20,2518
2022-01-31 16:52:20,2162
2022-01-31 17:52:20,2224
2022-01-31 18:52:20,2253
2022-01-31 19:52:20,1733
2022-01-31 20:52:20,1432
2022-01-31 21:52:20,1057
2022-01-31 22:52:20,980
2022-01-31 23:52:20,802
2022-02-01 00:52:20,876
2022-02-01 01:52:20,977
2022-02-01 02:52:20,757
2022-02-01 03:52:20,827
2022-02-01 04:52:20,1008
2022-02-01 05:52:20,1159
2022-02-01 06:52:20,1659
2022-02-01 07:52:20,1726
2022-02-01 08:52:20,1570
2022-02-01 09:52:20,1729
2022-02-01 10:52:20,1375
2022-02-01 11:52:20,1302
2022-02-01 12:52:20,1298
2022-02-01 13:52:20,1369
2022-02-01 14:52:20,2041
2022-02-01 15:52:20,2445
2022-02-01 16:52:20,2187
2022-02-01 17:52:20,2232
2022-02-01 18:52:20,2135
2022-02-01 19:52:20,2122
2022-02-01 20:52:20,1247
2022-02-01 21:52:20,717
2022-02-01 22:52:20,782
2022-02-01 23:52:20,679
2022-02-02 00:52:20,573
2022-02-02 01:52:20,705
2022-02-02 02:52:20,496
2022-02-02 03:52:20,586
2022-02-02 04:52:20,892
2022-02-02 05:52:20,979
2022-02-02 06:52:20,975
2022-02-02 07:52:20,980
2022-02-02 08:52:20,977
2022-02-02 09:52:20,1281
2022-02-02 10:52:20,1056
2022-02-02 11:52:20,1237
2022-02-02 12:52:20,1190
2022-02-02 13:52:20,1208
2022-02-02 14:52:20,1391
2022-02-02 15:52:20,1735
2022-02-02 16:52:20,1729
