Datetime,Load
2022-04-07 10:40:42,1114
2022-04-07 11:40:42,1051
2022-04-07 12:40:42,1000
2022-04-07 13:40:42,936
2022-04-07 14:40:42,1085
2022-04-07 15:40:42,784
2022-04-07 16:40:42,949
2022-04-07 17:40:42,1342
2022-04-07 18:40:42,1479
2022-04-07 19:40:42,1717
2022-04-07 20:40:42,1986
2022-04-07 21:40:42,1543
2022-04-07 22:40:42,1841
2022-04-07 23:40:42,1659
2022-04-08 00:40:42,1544
2022-04-08 01:40:42,1895
2022-04-08 02:40:42,1477
2022-04-08 03:40:42,2034
2022-04-08 04:40:42,2825
2022-04-08 05:40:42,2592
2022-04-08 06:40:42,2404
2022-04-08 07:40:42,2124
2022-04-08 08:40:42,2115
2022-04-08 09:40:42,1575
