Datetime,Load
2022-04-07 10:40:47,772
2022-04-07 11:40:47,855
2022-04-07 12:40:47,663
2022-04-07 13:40:47,647
2022-04-07 14:40:47,607
2022-04-07 15:40:47,706
2022-04-07 16:40:47,721
2022-04-07 17:40:47,737
2022-04-07 18:40:47,1021
2022-04-07 19:40:47,793
2022-04-07 20:40:47,1158
2022-04-07 21:40:47,1136
2022-04-07 22:40:47,1085
2022-04-07 23:40:47,1102
2022-04-08 00:40:47,1095
2022-04-08 01:40:47,1053
2022-04-08 02:40:47,1266
2022-04-08 03:40:47,1492
2022-04-08 04:40:47,1843
2022-04-08 05:40:47,1679
2022-04-08 06:40:47,1550
2022-04-08 07:40:47,1417
2022-04-08 08:40:47,1261
2022-04-08 09:40:47,1332
