Datetime,Load
2022-01-27 00:27:05,1534
2022-01-27 01:27:05,1505
2022-01-27 02:27:05,1138
2022-01-27 03:27:05,979
2022-01-27 04:27:05,1015
2022-01-27 05:27:05,1027
2022-01-27 06:27:05,1268
2022-01-27 07:27:05,1541
2022-01-27 08:27:05,1798
2022-01-27 09:27:05,2151
2022-01-27 10:27:05,1967
2022-01-27 11:27:05,2251
2022-01-27 12:27:05,2116
2022-01-27 13:27:05,2224
2022-01-27 14:27:05,2101
2022-01-27 15:27:05,1746
2022-01-27 16:27:05,1904
2022-01-27 17:27:05,2653
2022-01-27 18:27:05,3314
2022-01-27 19:27:05,3374
2022-01-27 20:27:05,3253
2022-01-27 21:27:05,3083
2022-01-27 22:27:05,2810
2022-01-27 23:27:05,2269
2022-01-28 00:27:05,1391
2022-01-28 01:27:05,1020
2022-01-28 02:27:05,1103
2022-01-28 03:27:05,1135
2022-01-28 04:27:05,858
2022-01-28 05:27:05,802
2022-01-28 06:27:05,1036
2022-01-28 07:27:05,1308
2022-01-28 08:27:05,1327
2022-01-28 09:27:05,1362
2022-01-28 10:27:05,1624
2022-01-28 11:27:05,1766
2022-01-28 12:27:05,1701
2022-01-28 13:27:05,1716
2022-01-28 14:27:05,1760
2022-01-28 15:27:05,1782
2022-01-28 16:27:05,1775
2022-01-28 17:27:05,2223
2022-01-28 18:27:05,2688
2022-01-28 19:27:05,2362
2022-01-28 20:27:05,2198
2022-01-28 21:27:05,2379
2022-01-28 22:27:05,1947
2022-01-28 23:27:05,1489
2022-01-29 00:27:05,1093
2022-01-29 01:27:05,1237
2022-01-29 02:27:05,1121
2022-01-29 03:27:05,1016
2022-01-29 04:27:05,1048
2022-01-29 05:27:05,801
2022-01-29 06:27:05,926
2022-01-29 07:27:05,1191
2022-01-29 08:27:05,1463
2022-01-29 09:27:05,1436
2022-01-29 10:27:05,1433
2022-01-29 11:27:05,1546
2022-01-29 12:27:05,1869
2022-01-29 13:27:05,1882
2022-01-29 14:27:05,1643
2022-01-29 15:27:05,1537
2022-01-29 16:27:05,1828
2022-01-29 17:27:05,2043
2022-01-29 18:27:05,2790
2022-01-29 19:27:05,2608
2022-01-29 20:27:05,2250
2022-01-29 21:27:05,2154
2022-01-29 22:27:05,2008
2022-01-29 23:27:05,1764
2022-01-30 00:27:05,1141
2022-01-30 01:27:05,1095
2022-01-30 02:27:05,870
2022-01-30 03:27:05,912
2022-01-30 04:27:05,989
2022-01-30 05:27:05,768
2022-01-30 06:27:05,848
2022-01-30 07:27:05,1236
2022-01-30 08:27:05,1453
2022-01-30 09:27:05,1587
2022-01-30 10:27:05,1518
2022-01-30 11:27:05,1942
2022-01-30 12:27:05,1720
2022-01-30 13:27:05,1576
2022-01-30 14:27:05,1844
2022-01-30 15:27:05,1511
2022-01-30 16:27:05,1756
2022-01-30 17:27:05,2032
2022-01-30 18:27:05,2707
2022-01-30 19:27:05,2512
2022-01-30 20:27:05,2374
2022-01-30 21:27:05,2470
2022-01-30 22:27:05,2338
2022-01-30 23:27:05,1385
2022-01-31 00:27:05,1227
2022-01-31 01:27:05,1244
2022-01-31 02:27:05,1083
2022-01-31 03:27:05,1121
2022-01-31 04:27:05,993
2022-01-31 05:27:05,784
2022-01-31 06:27:05,833
2022-01-31 07:27:05,1074
2022-01-31 08:27:05,1430
2022-01-31 09:27:05,1704
2022-01-31 10:27:05,1405
2022-01-31 11:27:05,1817
2022-01-31 12:27:05,2048
2022-01-31 13:27:05,1752
2022-01-31 14:27:05,1661
2022-01-31 15:27:05,1646
2022-01-31 16:27:05,1849
2022-01-31 17:27:05,2302
2022-01-31 18:27:05,2668
2022-01-31 19:27:05,2790
2022-01-31 20:27:05,2153
2022-01-31 21:27:05,2276
2022-01-31 22:27:05,2126
2022-01-31 23:27:05,1665
2022-02-01 00:27:05,1368
2022-02-01 01:27:05,991
2022-02-01 02:27:05,922
2022-02-01 03:27:05,906
2022-02-01 04:27:05,928
2022-02-01 05:27:05,1021
2022-02-01 06:27:05,820
2022-02-01 07:27:05,1060
2022-02-01 08:27:05,1237
2022-02-01 09:27:05,1719
2022-02-01 10:27:05,1905
2022-02-01 11:27:05,1692
2022-02-01 12:27:05,1594
2022-02-01 13:27:05,1858
2022-02-01 14:27:05,1656
2022-02-01 15:27:05,1620
2022-02-01 16:27:05,1468
2022-02-01 17:27:05,2261
2022-02-01 18:27:05,2701
2022-02-01 19:27:05,2443
2022-02-01 20:27:05,2231
2022-02-01 21:27:05,2186
2022-02-01 22:27:05,1995
2022-02-01 23:27:05,2012
2022-02-02 00:27:05,1399
2022-02-02 01:27:05,1218
2022-02-02 02:27:05,1141
2022-02-02 03:27:05,1312
2022-02-02 04:27:05,979
2022-02-02 05:27:05,1127
2022-02-02 06:27:05,1172
2022-02-02 07:27:05,1530
2022-02-02 08:27:05,1711
2022-02-02 09:27:05,2182
2022-02-02 10:27:05,1863
2022-02-02 11:27:05,1815
2022-02-02 12:27:05,2358
2022-02-02 13:27:05,2356
2022-02-02 14:27:05,1753
2022-02-02 15:27:05,1840
2022-02-02 16:27:05,2179
2022-02-02 17:27:05,2509
2022-02-02 18:27:05,3236
2022-02-02 19:27:05,3174
2022-02-02 20:27:05,2766
2022-02-02 21:27:05,2980
2022-02-02 22:27:05,2595
2022-02-02 23:27:05,2093
2022-02-03 00:27:05,1784
2022-02-03 01:27:05,1971
2022-02-03 02:27:05,1539
2022-02-03 03:27:05,1724
2022-02-03 04:27:05,1389
2022-02-03 05:27:05,1548
2022-02-03 06:27:05,1487
2022-02-03 07:27:05,1647
2022-02-03 08:27:05,2044
2022-02-03 09:27:05,2176
2022-02-03 10:27:05,2745
2022-02-03 11:27:05,2796
2022-02-03 12:27:05,2578
2022-02-03 13:27:05,2484
2022-02-03 14:27:05,2465
2022-02-03 15:27:05,2697
2022-02-03 16:27:05,2956
2022-02-03 17:27:05,3136
2022-02-03 18:27:05,4421
2022-02-03 19:27:05,4354
2022-02-03 20:27:05,3949
2022-02-03 21:27:05,3686
2022-02-03 22:27:05,2759
2022-02-03 23:27:05,2904
2022-02-04 00:27:05,1083
2022-02-04 01:27:05,1224
2022-02-04 02:27:05,968
2022-02-04 03:27:05,813
2022-02-04 04:27:05,878
2022-02-04 05:27:05,792
2022-02-04 06:27:05,925
2022-02-04 07:27:05,1095
2022-02-04 08:27:05,1511
2022-02-04 09:27:05,1307
2022-02-04 10:27:05,1456
2022-02-04 11:27:05,1626
2022-02-04 12:27:05,1771
2022-02-04 13:27:05,1984
2022-02-04 14:27:05,1455
2022-02-04 15:27:05,1862
2022-02-04 16:27:05,1753
2022-02-04 17:27:05,2297
2022-02-04 18:27:05,2823
2022-02-04 19:27:05,2557
2022-02-04 20:27:05,2604
2022-02-04 21:27:05,1951
2022-02-04 22:27:05,1891
2022-02-04 23:27:05,1840
2022-02-05 00:27:05,1106
2022-02-05 01:27:05,1235
2022-02-05 02:27:05,903
2022-02-05 03:27:05,908
2022-02-05 04:27:05,828
2022-02-05 05:27:05,864
2022-02-05 06:27:05,848
2022-02-05 07:27:05,1240
2022-02-05 08:27:05,1490
2022-02-05 09:27:05,1236
2022-02-05 10:27:05,1662
2022-02-05 11:27:05,1448
2022-02-05 12:27:05,1530
2022-02-05 13:27:05,1729
2022-02-05 14:27:05,1659
2022-02-05 15:27:05,1641
2022-02-05 16:27:05,1817
2022-02-05 17:27:05,2096
2022-02-05 18:27:05,2814
2022-02-05 19:27:05,2399
2022-02-05 20:27:05,2553
2022-02-05 21:27:05,2504
