Datetime,Load
2022-04-07 10:48:29,1673
2022-04-07 11:48:29,1497
2022-04-07 12:48:29,1299
2022-04-07 13:48:29,1226
2022-04-07 14:48:29,1361
2022-04-07 15:48:29,1359
2022-04-07 16:48:29,1178
2022-04-07 17:48:29,1736
2022-04-07 18:48:29,1778
2022-04-07 19:48:29,1721
2022-04-07 20:48:29,2132
2022-04-07 21:48:29,2016
2022-04-07 22:48:29,2759
2022-04-07 23:48:29,2439
2022-04-08 00:48:29,2448
2022-04-08 01:48:29,2091
2022-04-08 02:48:29,2183
2022-04-08 03:48:29,2792
2022-04-08 04:48:29,3772
2022-04-08 05:48:29,3743
2022-04-08 06:48:29,2956
2022-04-08 07:48:29,2775
2022-04-08 08:48:29,3242
2022-04-08 09:48:29,2527
2022-04-08 10:48:29,1165
2022-04-08 11:48:29,1086
2022-04-08 12:48:29,1050
2022-04-08 13:48:29,835
2022-04-08 14:48:29,697
2022-04-08 15:48:29,754
2022-04-08 16:48:29,823
2022-04-08 17:48:29,995
2022-04-08 18:48:29,1185
2022-04-08 19:48:29,1262
2022-04-08 20:48:29,1737
2022-04-08 21:48:29,1376
2022-04-08 22:48:29,1564
2022-04-08 23:48:29,1527
2022-04-09 00:48:29,1521
2022-04-09 01:48:29,1607
2022-04-09 02:48:29,1451
2022-04-09 03:48:29,1939
2022-04-09 04:48:29,2519
2022-04-09 05:48:29,2358
2022-04-09 06:48:29,2387
2022-04-09 07:48:29,2141
2022-04-09 08:48:29,1925
2022-04-09 09:48:29,1742
2022-04-09 10:48:29,1195
2022-04-09 11:48:29,1089
2022-04-09 12:48:29,943
2022-04-09 13:48:29,784
2022-04-09 14:48:29,849
2022-04-09 15:48:29,891
2022-04-09 16:48:29,787
2022-04-09 17:48:29,1192
2022-04-09 18:48:29,1367
2022-04-09 19:48:29,1219
2022-04-09 20:48:29,1643
2022-04-09 21:48:29,1559
2022-04-09 22:48:29,1563
2022-04-09 23:48:29,1480
2022-04-10 00:48:29,1724
2022-04-10 01:48:29,1326
2022-04-10 02:48:29,1739
2022-04-10 03:48:29,2064
2022-04-10 04:48:29,2575
2022-04-10 05:48:29,2384
2022-04-10 06:48:29,2133
2022-04-10 07:48:29,2324
2022-04-10 08:48:29,1875
2022-04-10 09:48:29,1729
2022-04-10 10:48:29,1258
2022-04-10 11:48:29,926
2022-04-10 12:48:29,858
2022-04-10 13:48:29,933
2022-04-10 14:48:29,851
2022-04-10 15:48:29,692
2022-04-10 16:48:29,870
2022-04-10 17:48:29,954
2022-04-10 18:48:29,1253
2022-04-10 19:48:29,1411
2022-04-10 20:48:29,1656
2022-04-10 21:48:29,1754
2022-04-10 22:48:29,1669
2022-04-10 23:48:29,1550
2022-04-11 00:48:29,1357
2022-04-11 01:48:29,1379
2022-04-11 02:48:29,1424
2022-04-11 03:48:29,1787
2022-04-11 04:48:29,2550
2022-04-11 05:48:29,2510
2022-04-11 06:48:29,2289
2022-04-11 07:48:29,1916
2022-04-11 08:48:29,2099
2022-04-11 09:48:29,1741
2022-04-11 10:48:29,996
2022-04-11 11:48:29,902
2022-04-11 12:48:29,1086
2022-04-11 13:48:29,900
2022-04-11 14:48:29,723
2022-04-11 15:48:29,889
2022-04-11 16:48:29,948
2022-04-11 17:48:29,969
2022-04-11 18:48:29,1225
2022-04-11 19:48:29,1265
2022-04-11 20:48:29,1798
2022-04-11 21:48:29,1633
2022-04-11 22:48:29,1826
2022-04-11 23:48:29,1530
2022-04-12 00:48:29,1331
2022-04-12 01:48:29,1612
2022-04-12 02:48:29,1505
2022-04-12 03:48:29,2059
2022-04-12 04:48:29,2461
2022-04-12 05:48:29,2520
2022-04-12 06:48:29,2071
2022-04-12 07:48:29,1965
2022-04-12 08:48:29,1685
2022-04-12 09:48:29,1551
2022-04-12 10:48:29,1070
2022-04-12 11:48:29,1006
2022-04-12 12:48:29,935
2022-04-12 13:48:29,776
2022-04-12 14:48:29,775
2022-04-12 15:48:29,781
2022-04-12 16:48:29,886
2022-04-12 17:48:29,1156
2022-04-12 18:48:29,1060
2022-04-12 19:48:29,1494
2022-04-12 20:48:29,1349
2022-04-12 21:48:29,1749
2022-04-12 22:48:29,1642
2022-04-12 23:48:29,1541
2022-04-13 00:48:29,1756
2022-04-13 01:48:29,1536
2022-04-13 02:48:29,1636
2022-04-13 03:48:29,1937
2022-04-13 04:48:29,2567
2022-04-13 05:48:29,2440
2022-04-13 06:48:29,2039
2022-04-13 07:48:29,1952
2022-04-13 08:48:29,1831
2022-04-13 09:48:29,1468
2022-04-13 10:48:29,1885
2022-04-13 11:48:29,1479
2022-04-13 12:48:29,1587
2022-04-13 13:48:29,1508
2022-04-13 14:48:29,1102
2022-04-13 15:48:29,1004
2022-04-13 16:48:29,1088
2022-04-13 17:48:29,1601
2022-04-13 18:48:29,1948
2022-04-13 19:48:29,1676
2022-04-13 20:48:29,2203
2022-04-13 21:48:29,2567
2022-04-13 22:48:29,2195
2022-04-13 23:48:29,2691
2022-04-14 00:48:29,2078
2022-04-14 01:48:29,2024
2022-04-14 02:48:29,2379
2022-04-14 03:48:29,2829
2022-04-14 04:48:29,3707
2022-04-14 05:48:29,3467
2022-04-14 06:48:29,3517
2022-04-14 07:48:29,2664
2022-04-14 08:48:29,2561
2022-04-14 09:48:29,1961
