Datetime,Load
2022-01-27 00:27:06,1565
2022-01-27 01:27:06,1464
2022-01-27 02:27:06,1213
2022-01-27 03:27:06,1413
2022-01-27 04:27:06,1156
2022-01-27 05:27:06,1228
2022-01-27 06:27:06,1011
2022-01-27 07:27:06,1683
2022-01-27 08:27:06,1478
2022-01-27 09:27:06,2066
2022-01-27 10:27:06,2097
2022-01-27 11:27:06,2458
2022-01-27 12:27:06,2186
2022-01-27 13:27:06,2097
2022-01-27 14:27:06,2345
2022-01-27 15:27:06,1758
2022-01-27 16:27:06,2082
2022-01-27 17:27:06,2855
2022-01-27 18:27:06,3521
2022-01-27 19:27:06,3116
2022-01-27 20:27:06,3059
2022-01-27 21:27:06,2518
2022-01-27 22:27:06,2447
2022-01-27 23:27:06,2083
2022-01-28 00:27:06,1079
2022-01-28 01:27:06,1078
2022-01-28 02:27:06,927
2022-01-28 03:27:06,894
2022-01-28 04:27:06,744
2022-01-28 05:27:06,861
2022-01-28 06:27:06,803
2022-01-28 07:27:06,1181
2022-01-28 08:27:06,1445
2022-01-28 09:27:06,1674
2022-01-28 10:27:06,1844
2022-01-28 11:27:06,1608
2022-01-28 12:27:06,1695
2022-01-28 13:27:06,1496
2022-01-28 14:27:06,1849
2022-01-28 15:27:06,1473
2022-01-28 16:27:06,1393
2022-01-28 17:27:06,1936
2022-01-28 18:27:06,2662
2022-01-28 19:27:06,2332
2022-01-28 20:27:06,2204
2022-01-28 21:27:06,1957
2022-01-28 22:27:06,1942
2022-01-28 23:27:06,1685
2022-01-29 00:27:06,1154
2022-01-29 01:27:06,1042
2022-01-29 02:27:06,1127
2022-01-29 03:27:06,820
2022-01-29 04:27:06,802
2022-01-29 05:27:06,723
2022-01-29 06:27:06,789
2022-01-29 07:27:06,988
2022-01-29 08:27:06,1410
2022-01-29 09:27:06,1754
2022-01-29 10:27:06,1256
2022-01-29 11:27:06,1418
2022-01-29 12:27:06,1718
2022-01-29 13:27:06,1640
2022-01-29 14:27:06,1426
2022-01-29 15:27:06,1732
2022-01-29 16:27:06,1515
2022-01-29 17:27:06,1869
2022-01-29 18:27:06,2688
2022-01-29 19:27:06,2576
2022-01-29 20:27:06,2275
2022-01-29 21:27:06,1936
2022-01-29 22:27:06,2145
2022-01-29 23:27:06,1631
2022-01-30 00:27:06,1221
2022-01-30 01:27:06,1080
2022-01-30 02:27:06,1134
2022-01-30 03:27:06,915
2022-01-30 04:27:06,723
2022-01-30 05:27:06,863
2022-01-30 06:27:06,967
2022-01-30 07:27:06,1241
2022-01-30 08:27:06,1372
2022-01-30 09:27:06,1409
2022-01-30 10:27:06,1243
2022-01-30 11:27:06,1538
2022-01-30 12:27:06,1632
2022-01-30 13:27:06,1892
2022-01-30 14:27:06,1626
2022-01-30 15:27:06,1697
2022-01-30 16:27:06,1402
2022-01-30 17:27:06,1937
2022-01-30 18:27:06,2606
2022-01-30 19:27:06,2452
2022-01-30 20:27:06,2351
2022-01-30 21:27:06,2442
2022-01-30 22:27:06,2123
2022-01-30 23:27:06,1555
2022-01-31 00:27:06,1201
2022-01-31 01:27:06,1065
2022-01-31 02:27:06,888
2022-01-31 03:27:06,1042
2022-01-31 04:27:06,795
2022-01-31 05:27:06,822
2022-01-31 06:27:06,892
2022-01-31 07:27:06,1210
2022-01-31 08:27:06,1269
2022-01-31 09:27:06,1583
2022-01-31 10:27:06,1728
2022-01-31 11:27:06,1802
2022-01-31 12:27:06,1551
2022-01-31 13:27:06,1442
2022-01-31 14:27:06,1539
2022-01-31 15:27:06,1376
2022-01-31 16:27:06,1578
2022-01-31 17:27:06,2178
2022-01-31 18:27:06,2645
2022-01-31 19:27:06,2526
2022-01-31 20:27:06,2352
2022-01-31 21:27:06,1934
2022-01-31 22:27:06,2251
2022-01-31 23:27:06,1631
2022-02-01 00:27:06,1098
2022-02-01 01:27:06,1066
2022-02-01 02:27:06,848
2022-02-01 03:27:06,854
2022-02-01 04:27:06,793
2022-02-01 05:27:06,778
2022-02-01 06:27:06,944
2022-02-01 07:27:06,1258
2022-02-01 08:27:06,1279
2022-02-01 09:27:06,1181
2022-02-01 10:27:06,1581
2022-02-01 11:27:06,1595
2022-02-01 12:27:06,1703
2022-02-01 13:27:06,1814
2022-02-01 14:27:06,1642
2022-02-01 15:27:06,1532
2022-02-01 16:27:06,1555
2022-02-01 17:27:06,2106
2022-02-01 18:27:06,2714
2022-02-01 19:27:06,2616
2022-02-01 20:27:06,2159
2022-02-01 21:27:06,1923
2022-02-01 22:27:06,2216
2022-02-01 23:27:06,1758
2022-02-02 00:27:06,1698
2022-02-02 01:27:06,1376
2022-02-02 02:27:06,1207
2022-02-02 03:27:06,1346
2022-02-02 04:27:06,938
2022-02-02 05:27:06,935
2022-02-02 06:27:06,983
2022-02-02 07:27:06,1637
2022-02-02 08:27:06,1921
2022-02-02 09:27:06,1868
2022-02-02 10:27:06,1807
2022-02-02 11:27:06,1871
2022-02-02 12:27:06,1903
2022-02-02 13:27:06,1827
2022-02-02 14:27:06,1745
2022-02-02 15:27:06,1773
2022-02-02 16:27:06,2052
2022-02-02 17:27:06,2362
2022-02-02 18:27:06,3309
2022-02-02 19:27:06,3379
2022-02-02 20:27:06,3139
2022-02-02 21:27:06,2866
2022-02-02 22:27:06,2742
2022-02-02 23:27:06,1731
2022-02-03 00:27:06,1619
2022-02-03 01:27:06,1405
2022-02-03 02:27:06,1623
2022-02-03 03:27:06,1265
2022-02-03 04:27:06,1527
2022-02-03 05:27:06,1080
2022-02-03 06:27:06,1216
2022-02-03 07:27:06,1698
2022-02-03 08:27:06,1802
2022-02-03 09:27:06,2575
2022-02-03 10:27:06,1895
2022-02-03 11:27:06,2268
2022-02-03 12:27:06,2160
2022-02-03 13:27:06,2691
2022-02-03 14:27:06,2518
2022-02-03 15:27:06,2437
2022-02-03 16:27:06,2350
2022-02-03 17:27:06,2791
2022-02-03 18:27:06,3857
2022-02-03 19:27:06,3936
2022-02-03 20:27:06,3645
2022-02-03 21:27:06,3108
2022-02-03 22:27:06,2527
2022-02-03 23:27:06,2432
2022-02-04 00:27:06,1042
2022-02-04 01:27:06,1121
