Datetime,Load
2022-04-07 10:40:39,1326
2022-04-07 11:40:39,1124
2022-04-07 12:40:39,1084
2022-04-07 13:40:39,838
2022-04-07 14:40:39,951
2022-04-07 15:40:39,808
2022-04-07 16:40:39,890
2022-04-07 17:40:39,1252
2022-04-07 18:40:39,1256
2022-04-07 19:40:39,1773
2022-04-07 20:40:39,1317
2022-04-07 21:40:39,1443
2022-04-07 22:40:39,1862
2022-04-07 23:40:39,1832
2022-04-08 00:40:39,1839
2022-04-08 01:40:39,1753
2022-04-08 02:40:39,1703
2022-04-08 03:40:39,2241
2022-04-08 04:40:39,2614
2022-04-08 05:40:39,2405
2022-04-08 06:40:39,2434
2022-04-08 07:40:39,2087
2022-04-08 08:40:39,2310
2022-04-08 09:40:39,1382
